,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.1473420894763232e-06,6.809461390256646e-07,1.7428033299718863e-07,-1.5061720293245915e-07,7.206158992239657e-07,6.033610571069637e-07,-4.5488841294189707e-08,8.398324609243684e-07,-3.2536484335971153e-07,-1.6210884738660588e-06,-1.1096031959877093e-07,3.5550641174240436e-06,9.715954380565362e-08,3.3465008800527255e-06,1.2200161723667185e-07,4.7660917620043474e-07
1,1.3415331854535578e-06,1.0889076763512423e-06,3.6719160761479843e-07,1.3582771025223778e-07,1.0727525184972543e-06,7.869561505889143e-07,1.9277836832222033e-07,9.354168013552823e-07,-8.555118909712998e-08,-1.2655895099105566e-06,5.731611030200913e-08,4.922535231221401e-06,4.497867768738706e-07,6.4619167867221486e-06,2.3332415264853493e-07,5.464871060075516e-07
2,1.5351021666791925e-06,1.4826930661082356e-06,5.509615371269134e-07,4.1315042158181487e-07,1.4122204034522845e-06,9.676741251633312e-07,4.2143638663221106e-07,1.0339949491077087e-06,1.5818033405376777e-07,-8.959355862654454e-07,2.466019117546969e-07,6.252450887721711e-06,7.940726781117764e-07,9.445580937032519e-06,3.4113135533098795e-07,6.187064637101898e-07
3,1.726073127280966e-06,1.848210542108979e-06,7.245434627925118e-07,6.78728253142581e-07,1.7363055564702477e-06,1.1446456165880781e-06,6.390735932391156e-07,1.133466106882412e-06,4.0388995892718826e-07,-5.118931924668383e-07,4.58452913893018e-07,7.540153915561886e-06,1.1270274966806216e-06,1.2268002941253994e-05,4.4501635600260247e-07,6.923116537160089e-07
4,1.912761394227341e-06,2.1742144453179428e-06,8.870557088707769e-07,9.302001639285197e-07,2.0423050177862717e-06,1.316858700416896e-06,8.444729290120984e-07,1.232288584766068e-06,6.508071120696808e-07,-1.1238980014311388e-07,6.944507424676465e-07,8.780715726565321e-06,1.4462198212355093e-06,1.4898979888805632e-05,5.446473888592267e-07,7.665087230766547e-07
5,2.0937729051435044e-06,2.4536093948318047e-06,1.0376452176792906e-06,1.1653621933206363e-06,2.3277250965446097e-06,1.4832557903621676e-06,1.0366431032964496e-06,1.3295527702891503e-06,8.990496632960283e-07,3.043317564496764e-07,9.56203370693877e-07,9.96846366137236e-06,1.7498913546541821e-06,1.7308037572038563e-05,6.397824362085993e-07,8.40642620810352e-07
6,2.2678315262034276e-06,2.6838674639880284e-06,1.1754036323857367e-06,1.3820803131328227e-06,2.5903683612577162e-06,1.6428467675500942e-06,1.2147123668284534e-06,1.4247833150962276e-06,1.149211734604063e-06,7.407342165907793e-07,1.2453218912401538e-06,1.1096446678946937e-05,2.0367874736741738e-06,1.946601494049144e-05,7.302589412808517e-07,9.142029174592152e-07
7,2.433564291569624e-06,2.866366940411479e-06,1.2994113580523e-06,1.5783761692075555e-06,2.828224285604404e-06,1.7946975776083905e-06,1.3777665432345917e-06,1.5176502557858943e-06,1.4021638554538432e-06,1.2003523887776286e-06,1.563380799513199e-06,1.2156214412004644e-05,2.305826244142792e-06,2.1348235545091444e-05,8.160026894840902e-07,9.86802415212419e-07
8,2.589308981368731e-06,3.0050786417508957e-06,1.4089092633260044e-06,1.7526339886207786e-06,3.0395134500862798e-06,1.9377787820100253e-06,1.5248439126431117e-06,1.6078163076914513e-06,1.6590037035807109e-06,1.6881516174963161e-06,1.9118514897933137e-06,1.313830449432906e-05,2.5559259037021103e-06,2.2938527748418195e-05,8.97029038323028e-07,1.0580877335498715e-06
9,2.7330122877081315e-06,3.1052312464612247e-06,1.5035326398431785e-06,1.9037913439333574e-06,3.2230941422467295e-06,2.0708576397793954e-06,1.6551810037476453e-06,1.6949495100525005e-06,1.9210476516974783e-06,2.2105004745625015e-06,2.291987354653497e-06,1.403352869242201e-05,2.786110682396377e-06,2.4231970014007498e-05,9.73461212219616e-07,1.1276667638872876e-06
10,2.8623474609090844e-06,3.172339767739943e-06,1.583497980628673e-06,2.0314239864526423e-06,3.3788027993325056e-06,2.1926435310182455e-06,1.768512693393693e-06,1.7786989163316933e-06,2.18979642705987e-06,2.7748597730849743e-06,2.704745940394111e-06,1.4834750445918409e-05,2.9957931881929207e-06,2.5234756586270426e-05,1.0456215705781357e-06,1.195070977901084e-06
11,2.9750698887773934e-06,3.2116312831888947e-06,1.649630635395426e-06,2.1357006145256255e-06,3.507284119600019e-06,2.302126267763795e-06,1.8651168057484432e-06,1.858563043746797e-06,2.466787219121877e-06,3.389534348199609e-06,3.1508784064946113e-06,1.5538559300553024e-05,3.1850936880179044e-06,2.596158622926428e-05,1.1140752513699463e-06,1.2597293328660178e-06
