,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,2.26884546912491e-06,-5.261999753620137e-07,2.361789482438636e-06,3.352856283523304e-07,2.0508900058378293e-07,1.0995880001144855e-06,9.129493669472688e-07,4.1379779640462617e-07,-3.8517523651848437e-07,1.2510352803874664e-06,1.2542413802144277e-07,-2.1281093912083175e-08,1.6036257764887072e-06,8.843885177528949e-07,1.2788705492562476e-07,-1.2443819190693586e-07
1,2.4626634682769194e-06,5.246406758864354e-08,2.7508208561843095e-06,6.594071675721572e-07,1.0242720908541254e-06,2.544260854769463e-06,1.6934990054025842e-06,9.047986342663439e-07,2.9363717702772885e-07,1.764927468499208e-06,1.5649087107441892e-07,1.328999180464037e-07,1.7379896713454641e-06,1.284754414487935e-06,2.627515389378263e-07,3.3524749738283355e-09
2,2.6683276391989235e-06,6.131772271422028e-07,3.127262290060438e-06,9.81507237758918e-07,1.8276631744086836e-06,3.961951375268726e-06,2.4514565517763627e-06,1.3791141977455654e-06,9.55280547164596e-07,2.266811827421965e-06,1.9648007128915798e-07,2.8292779780201707e-07,1.8704375538830787e-06,1.6808487860068241e-06,4.0973727729279736e-07,1.3329090221749677e-07
3,2.8832840965678732e-06,1.151506567513762e-06,3.4894061976151563e-06,1.2983174422075553e-06,2.604809456330043e-06,5.338109767026446e-06,3.177498498545144e-06,1.8330295262848835e-06,1.5885518194314764e-06,2.7455732771996617e-06,2.4617469521396213e-07,4.289235105806384e-07,2.0004265388758603e-06,2.0665381680562633e-06,5.68910647413349e-07,2.6431165215658037e-07
4,3.1046806890164285e-06,1.6633886053800155e-06,3.835198885250785e-06,1.6066859051840656e-06,3.3470194664447893e-06,6.659334404047249e-06,3.863286530768262e-06,2.2629401633824554e-06,2.1840890821918813e-06,3.1919766589923676e-06,3.0639116830106985e-07,5.710027333963063e-07,2.1272404246678226e-06,2.4364852251242127e-06,7.406649502337088e-07,3.956557386211939e-07
5,3.3296270709131693e-06,2.145269743937053e-06,4.16204711993956e-06,1.9035413916575622e-06,4.0475504801509344e-06,7.913457301956475e-06,4.501608690455004e-06,2.6653694695336566e-06,2.7351767812192986e-06,3.599345175784136e-06,3.779747428439651e-07,7.09323057142516e-07,2.2499683840845747e-06,2.786428104853488e-06,9.258578771768409e-07,5.269743996863173e-07
6,3.5554875035914685e-06,2.5940421919876623e-06,4.4666803011727815e-06,2.1859368234485535e-06,4.701340097763604e-06,9.089339412244955e-06,5.0865067922490484e-06,3.037097535899525e-06,3.238169290800218e-06,3.9638988661170085e-06,4.6183646488508087e-07,8.441151601891798e-07,2.3674773055308257e-06,3.1134890362209913e-06,1.125778619327411e-06,6.583184619767302e-07
7,3.7800130605317653e-06,3.0068619217326287e-06,4.745069279751214e-06,2.451233839380198e-06,5.304645812900349e-06,1.0176678798194297e-05,5.613524691903685e-06,3.375322425974249e-06,3.692368050297149e-06,4.284540253064447e-06,5.589874490620067e-07,9.756187521065987e-07,2.4784073534914758e-06,3.416216050542401e-06,1.341962117447878e-06,7.90098040724066e-07
8,4.001262794045683e-06,3.38116302915039e-06,4.992415177617187e-06,2.6973087189617124e-06,5.854775805848206e-06,1.1165922837219443e-05,6.0799488124769215e-06,3.6777573701881907e-06,4.099552941916526e-06,4.562084651010766e-06,6.704916137412047e-07,1.1039886595015839e-06,2.581210851043813e-06,3.694083128374207e-06,1.5759857951080717e-06,9.230237252621016e-07
9,4.217311681563094e-06,3.7150216819869918e-06,5.20331901350474e-06,2.922616358151716e-06,6.349912020644263e-06,1.2048330373303801e-05,6.484871258167017e-06,3.942745179744629e-06,4.463455668002865e-06,4.798374136740809e-06,7.97365792859854e-07,1.2293380304623107e-06,2.674297404227355e-06,3.946793350784457e-06,1.8293258068615132e-06,1.057982432180464e-06
10,4.4258280462649955e-06,4.007618200058919e-06,5.372330152336596e-06,3.1260426188189094e-06,6.78905521401567e-06,1.2816337699514883e-05,6.829021215395541e-06,4.169515085640194e-06,4.789214696358579e-06,4.99562391877958e-06,9.405125614282119e-07,1.351993635748478e-06,2.7561743603212094e-06,4.1739598334628015e-06,2.1032991422937776e-06,1.1959225235501523e-06
11,4.623727722521394e-06,4.2594317173100556e-06,5.494798052457194e-06,3.306611908636982e-06,7.1721250389651406e-06,1.346436807287251e-05,7.114388459372816e-06,4.358485138066619e-06,5.082704655101528e-06,5.155993549770313e-06,1.1007098133480725e-06,1.4727815520858952e-06,2.8254288119015443e-06,4.375248263859593e-06,2.399110383003702e-06,1.337803492817204e-06
12,4.807110293948151e-06,4.4721310411559415e-06,5.567634811105829e-06,3.4632553050128824e-06,7.5001655553372905e-06,1.3990050368900572e-05,7.343760506290017e-06,4.511356313514543e-06,5.349792921916712e-06,5.281475131345485e-06,1.2786166302443812e-06,1.593038540317419e-06,2.8808476006178554e-06,4.55063761105108e-06,2.7179197578753686e-06,1.4845353388239818e-06
13,4.971634437633239e-06,4.648419741525293e-06,5.589763600454949e-06,3.5948657379984915e-06,7.775529763999354e-06,1.4395411247373393e-05,7.520345141763457e-06,4.630880273772056e-06,5.5957417156526705e-06,5.374079361927829e-06,1.474733272034814e-06,1.7143390583123634e-06,2.921993396564753e-06,4.700449142261228e-06,3.0607810496185223e-06,1.63689660244716e-06
14,5.113321352121183e-06,4.791995322015993e-06,5.562300147072122e-06,3.700657503328891e-06,8.001867742502685e-06,1.4687181994784118e-05,7.64749196996044e-06,4.720376753224334e-06,5.824861124030994e-06,5.4358486853909455e-06,1.689314890919075e-06,1.8382151934207193e-06,2.9498387466490355e-06,4.8251693326917796e-06,3.428447741189367e-06,1.7954987788257652e-06
15,5.2294372763167806e-06,4.907523281314573e-06,5.4885473913206e-06,3.7805528067657004e-06,8.183743820205144e-06,1.4875532838529937e-05,7.728315732270138e-06,4.783144780969117e-06,6.040314559800564e-06,5.468503096406334e-06,1.9223161539194994e-06,1.965987567209125e-06,2.9668203683825327e-06,4.925464832730442e-06,3.821183775728606e-06,1.9607655435522125e-06
16,5.319000604807482e-06,5.000464121389945e-06,5.373861019302344e-06,3.83523552713315e-06,8.325852880204036e-06,1.4971613155185953e-05,7.765222162245788e-06,4.821990411206835e-06,6.243994666056454e-06,5.473103991217059e-06,2.1734167676394097e-06,2.098645343764139e-06,2.9762548360304494e-06,5.002360229422507e-06,4.238626294710091e-06,2.1328569047639368e-06
17,5.38273214762344e-06,5.076716786554834e-06,5.225357817136055e-06,3.865774588572784e-06,8.432161192368306e-06,1.4985394886681334e-05,7.759829282410858e-06,4.839088314731891e-06,6.4365018029099e-06,5.450047176604082e-06,2.4420908005776485e-06,2.2367652099870757e-06,2.981592126723165e-06,5.057172787504663e-06,4.679689710892396e-06,2.311570388148021e-06
18,5.422540725669524e-06,5.1421397283999516e-06,5.051307525533012e-06,3.873147770424596e-06,8.505505387578062e-06,1.4924936680605537e-05,7.71359250301002e-06,4.836144389264934e-06,6.617295486381385e-06,5.39940534376417e-06,2.727619787962404e-06,2.380485734621287e-06,2.9859464160951543e-06,5.0913660497932515e-06,5.142510101875994e-06,2.4962871372470274e-06
19,5.440749934029257e-06,5.20206429618505e-06,4.860225711381259e-06,3.858111056113723e-06,8.547783581744691e-06,1.479667175277207e-05,7.628656523624829e-06,4.81467600520126e-06,6.785137019796246e-06,5.321531871892306e-06,3.0289998182664347e-06,2.5295448142764125e-06,2.9919459679949576e-06,5.106538397956997e-06,5.624358518984656e-06,2.685974542363949e-06
20,5.439420464291543e-06,5.261008779176562e-06,4.660051325336172e-06,3.821463476940335e-06,8.560388695928332e-06,1.460586297010944e-05,7.508318602327551e-06,4.776325365556369e-06,6.9388242885575395e-06,5.217657309743181e-06,3.344819418963477e-06,2.68337590886301e-06,3.0017071456231333e-06,5.104338535951661e-06,6.121517586021867e-06,2.879201890006929e-06
21,5.42016198003854e-06,5.32275214719225e-06,4.4577520881253115e-06,3.7644169257631375e-06,8.544652147633147e-06,1.4357071223641229e-05,7.357005129465317e-06,4.723083527890161e-06,7.07777432762883e-06,5.090003059361531e-06,3.673160004060154e-06,2.841210914964377e-06,3.016801329225713e-06,5.086391664962097e-06,6.62917947889423e-06,3.0741021947780913e-06
22,5.384439425856314e-06,5.3906608722364826e-06,4.259319915793107e-06,3.6888734522316383e-06,8.50231706846845e-06,1.4054766029613707e-05,7.179982512082069e-06,4.657183150438225e-06,7.201935642390307e-06,4.9413067963919265e-06,4.011475709461503e-06,3.0021282340962155e-06,3.0382127808017406e-06,5.054338577235844e-06,7.1413114324453484e-06,3.2682581489409993e-06
