,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,5.79406853573707e-07,3.053474309928003e-07,5.885072624110458e-08,3.228281787509179e-07,1.760576603155476e-07,2.642406325454768e-07,3.1711088319412797e-07,2.3657506305656177e-07,3.1757842617856934e-07,6.38420990589531e-07,2.4695687714302965e-07,1.372313872685577e-07,6.098753335545579e-07,5.08092605870858e-08,4.846596699877781e-07,7.007636852908841e-07
1,6.500741356232637e-07,4.6678011332684274e-07,2.050720282013816e-07,4.6363676219413195e-07,9.861774098150016e-07,1.1408992718344144e-06,6.181522483598337e-07,5.137639132848908e-07,5.215096769530227e-07,8.766469044765001e-07,2.963038694828685e-07,3.1164512250628144e-07,1.037034596461461e-06,2.2738894658908597e-07,5.484043416033798e-07,7.878541759389907e-07
2,7.215074401819837e-07,6.226252108207864e-07,3.4891355555359527e-07,6.026479221452001e-07,1.767571261701453e-06,1.9805975937978714e-06,9.189186414253335e-07,7.797296512581076e-07,7.17648565131943e-07,1.105927285594644e-06,3.460758226038023e-07,4.801981886445798e-07,1.464634027522077e-06,4.127886274533235e-07,6.10668884475992e-07,8.753195784745935e-07
3,7.925594645656713e-07,7.717726472208922e-07,4.889802357522486e-07,7.373546758105145e-07,2.5033385691314246e-06,2.7640649137659135e-06,1.2126168833777767e-06,1.0313777440378502e-06,9.044622927461986e-07,1.3247108749457598e-06,3.952027911011166e-07,6.40711224554042e-07,1.8892196222773888e-06,6.040658964230207e-07,6.710302870665346e-07,9.619376215579e-07
4,8.620905565411381e-07,9.133875026225719e-07,6.241815249048474e-07,8.655600758086019e-07,3.1793805598452418e-06,3.4761538163246563e-06,1.4935194975504887e-06,1.2665735670056734e-06,1.080689598674005e-06,1.531933706003062e-06,4.427275155816526e-07,7.911387190765754e-07,2.307524488601345e-06,7.989693600171232e-07,7.290542687356803e-07,1.0465598111397124e-06
5,9.291456236983671e-07,1.046914213819695e-06,7.537013671795485e-07,9.855582848490243e-07,3.785641709821024e-06,4.106692033773176e-06,1.757442290743324e-06,1.4841993005250263e-06,1.245509666253072e-06,1.726884280479743e-06,4.878305490805358e-07,9.297096199898229e-07,2.716502841797713e-06,9.962028925911852e-07,7.842422428338766e-07,1.1280991254381258e-06
6,9.932091647226642e-07,1.1719589537719393e-06,8.768401572002388e-07,1.0962321888640713e-06,4.31676394145329e-06,4.6505538627747214e-06,2.002111172255754e-06,1.6839664176267971e-06,1.3986921194146946e-06,1.9088806548873805e-06,5.298663116140223e-07,1.0550749208685418e-06,3.113306769907274e-06,1.1957435509309816e-06,8.360787977075098e-07,1.2056565476952237e-06
7,1.0542880893169672e-06,1.2881423662789264e-06,9.928798914868884e-07,1.197067669006613e-06,4.772006086594057e-06,5.107325305011783e-06,2.2272876581822575e-06,1.866119318131252e-06,1.5405290356122349e-06,2.077001085822487e-06,5.684049091058808e-07,1.1664167758800174e-06,3.4953033665232673e-06,1.3990227986901923e-06,8.841409542239548e-07,1.2786844368045951e-06
8,1.1127061528959297e-06,1.3950059649040914e-06,1.1010518141564887e-06,1.288083830632765e-06,5.154570149296748e-06,5.480714661880422e-06,2.4344709799361197e-06,2.0311944249241865e-06,1.6716511186209458e-06,2.2300189349249677e-06,6.032156068925133e-07,1.2635689432004128e-06,3.860058126610296e-06,1.6087787175501546e-06,9.281616782529115e-07,1.347013095274343e-06
9,1.1688371062148839e-06,1.492056720802134e-06,1.2005617501274259e-06,1.3696452661003318e-06,5.470611410602366e-06,5.777710872024958e-06,2.6261955684950255e-06,2.180001201436663e-06,1.7929844618717037e-06,2.366582220278967e-06,6.341658319011742e-07,1.347075469056383e-06,4.205233915413442e-06,1.828618232048577e-06,9.680311891333813e-07,1.410718450364679e-06
