,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,3.8115895581452353e-07,7.327161124022056e-08,1.5226121743665365e-07,-2.0831362656446865e-07,1.437422504980868e-07,-3.5112830551978027e-07,4.7833744862331e-07,-1.0112533356973419e-07,9.320884849138566e-07,4.09716049659392e-06,1.1468032698797528e-05,2.318829084223967e-06,3.348727702876908e-07,6.168010598976821e-06,4.936590962482952e-08,1.4608886733124364e-07
1,4.923508462220306e-07,6.302915398037855e-07,3.1266346862006695e-07,-9.568230436902765e-09,5.074146689516813e-07,5.295083185148559e-07,9.54089592192595e-07,3.155875629724962e-08,1.1838751111353629e-06,4.641560158636945e-06,1.335210163520713e-05,3.125035062709478e-06,1.3512716969533863e-06,1.721809823013158e-05,1.2783931184009652e-07,2.538200283807832e-07
2,6.051638932561331e-07,1.1619530065552246e-06,4.691117243113823e-07,1.8018280591109024e-07,8.619556252282599e-07,1.3708145802361903e-06,1.40561358056533e-06,1.6085897539674527e-07,1.430928447725684e-06,5.227092378371529e-06,1.5178408041911914e-05,3.892928897510508e-06,2.34109227059793e-06,2.7875289449325802e-05,2.052840621461284e-07,3.5962107554640044e-07
3,7.165746996693467e-07,1.6635409309454756e-06,6.174218841172469e-07,3.5917346682882045e-07,1.2033460343015925e-06,2.1637989936461286e-06,1.827600981385623e-06,2.852362441161494e-07,1.6710009575952447e-06,5.8509567762151865e-06,1.6920148048384655e-05,4.612809615743965e-06,3.287977178118461e-06,3.792554528043722e-05,2.807326842120735e-07,4.615597728904878e-07
4,8.247931379052895e-07,2.1314217969323265e-06,7.546130370362219e-07,5.262369370908506e-07,1.527788854586605e-06,2.8998539819572063e-06,2.215603438087006e-06,4.0352544225454176e-07,1.9016678112275784e-06,6.509837572524423e-06,1.855022392732363e-05,5.274383696608717e-06,4.176249414965181e-06,4.716902863456788e-05,3.533134092474014e-07,5.580379634147111e-07
5,9.293154294848104e-07,2.5624970688420956e-06,8.791491493105037e-07,6.807243614766743e-07,1.8316508109407407e-06,3.5712438372471014e-06,2.566018764499944e-06,5.148314356050457e-07,2.1204017967363162e-06,7.199546378704979e-06,2.004148797383284e-05,5.86713843315313e-06,4.9921264659528034e-06,5.543341113113712e-05,4.2224886938191343e-07,6.478202343292336e-07
6,1.0305385764184723e-06,2.953666106840965e-06,9.907897725761847e-07,8.222863949794052e-07,2.1115671997788133e-06,4.171528036269969e-06,2.8759647634707104e-06,6.184539816751304e-07,2.3248242445762204e-06,7.9145815086591e-06,2.136787342792924e-05,6.381231823457827e-06,5.72522438971206e-06,6.259066532545727e-05,4.869035199737221e-07,7.300139524114704e-07
7,1.129231503355874e-06,3.3017573602497004e-06,1.090152923262682e-06,9.50675673377704e-07,2.3648183547128893e-06,4.695744932375629e-06,3.1432554478203115e-06,7.13921675979625e-07,2.512999856699948e-06,8.647882902313414e-06,2.2506742800294e-05,6.808828868297049e-06,6.369435625514531e-06,6.857368542373098e-05,5.46858907822253e-07,8.04094822422896e-07
8,1.2261624942139265e-06,3.6039250070262353e-06,1.17820492661712e-06,1.0656670313162994e-06,2.5896997864760014e-06,5.140509681380426e-06,3.3665335672686253e-06,8.0108629621222e-07,2.6836156129013027e-06,9.39079453556221e-06,2.3441675865869043e-05,7.145527497060169e-06,6.922537396259759e-06,7.338394498556008e-05,6.019192443932752e-07,8.69962251706244e-07
9,1.3219293417839241e-06,3.858266235170783e-06,1.2559069506621033e-06,1.1671579636166805e-06,2.78558356008856e-06,5.504253207885495e-06,3.5454993773822164e-06,8.802052536372089e-07,2.8359988443243366e-06,1.013302317646569e-05,2.4163846171432983e-05,7.391107005294847e-06,7.384894637517621e-06,7.708267739109277e-05,6.520504639503694e-07,9.2790515724216e-07
10,1.416883838275735e-06,4.064334470142944e-06,1.3241235349726219e-06,1.255401269412557e-06,2.952722930557761e-06,5.7875807841658525e-06,3.681147414247887e-06,9.519116128845979e-07,2.9700114460688246e-06,1.0862421153257678e-05,2.4670333547647116e-05,7.548962643437993e-06,7.758315505844797e-06,7.976882230290227e-05,6.973312975809168e-07,9.78457389948329e-07
11,1.5111131422673474e-06,4.2233346619462e-06,1.3837249229995715e-06,1.3311427946990312e-06,3.0920693047482245e-06,5.99351174269548e-06,3.7758686022107185e-06,1.0170292397032549e-06,3.0858277712456385e-06,1.1564746273403972e-05,2.4960366431239743e-05,7.624450700135723e-06,8.045709262860425e-06,8.155531645910355e-05,7.379431625900363e-07,1.0222672175382983e-06
12,1.6045208101287864e-06,4.338020233343261e-06,1.4357044879074202e-06,1.3954963189334104e-06,3.2051820822233205e-06,6.127408027539459e-06,3.833235899920039e-06,1.0763604791306663e-06,3.183631200757919e-06,1.2223865242068976e-05,2.5033490547637093e-05,7.623293911664161e-06,8.251245074599702e-06,8.25547050758519e-05,7.741795822078897e-07,1.0600686425071912e-06
13,1.6969521155213867e-06,4.412421459530621e-06,1.481146077294826e-06,1.4496996472560398e-06,3.294035127579866e-06,6.196554605744114e-06,3.857423672092183e-06,1.130624741234858e-06,3.263449192515834e-06,1.2822776142999292e-05,2.4891831297554352e-05,7.551120145545753e-06,8.380317795132535e-06,8.287743820675896e-05,8.064253140967526e-07,1.0926857147726342e-06
14,1.7882294223784705e-06,4.451466589015025e-06,1.521046815082279e-06,1.4949689798514436e-06,3.360669088024923e-06,6.209444371613318e-06,3.852522828530237e-06,1.1805336303954826e-06,3.3253295969679447e-06,1.3345347293611785e-05,2.454378436317386e-05,7.41402940976673e-06,8.439072125994532e-06,8.263469764678971e-05,8.350971383910156e-07,1.1209754697373492e-06
15,1.8781609686250186e-06,4.460489421900443e-06,1.5561466536010933e-06,1.5324510760910731e-06,3.4069947684525306e-06,6.174883955526524e-06,3.8221039250849396e-06,1.2268349383639304e-06,3.369676512273421e-06,1.3778179282289456e-05,2.4005783848085345e-05,7.219225751274047e-06,8.433789138458798e-06,8.193590065146001e-05,8.605990574911922e-07,1.1457814416077682e-06
16,1.9666151736245113e-06,4.4447120849816275e-06,1.586869174607983e-06,1.5632308117792476e-06,3.434916138654433e-06,6.101135229202859e-06,3.769085635039637e-06,1.2703115452504066e-06,3.3973633002755933e-06,1.4111833463803886e-05,2.3301487829317245e-05,6.975062497167984e-06,8.37035297895382e-06,8.088374147728211e-05,8.833140891986647e-07,1.1679832782245378e-06
17,2.0534831186687065e-06,4.40892697871271e-06,1.6133575552454606e-06,1.588367804844185e-06,3.4465382213638527e-06,5.995341406070985e-06,3.695798012286327e-06,1.3118187183599522e-06,3.4095045884296027e-06,1.4340699844214081e-05,2.2459251320985324e-05,6.69056103235787e-06,8.253811678530271e-06,7.957359080115949e-05,9.036264380234732e-07,1.1885246409735644e-06
18,2.138472680088073e-06,4.357511223440077e-06,1.6355282034600782e-06,1.608872420795552e-06,3.4441933153093724e-06,5.863338930995825e-06,3.6042205812639932e-06,1.3522895327168896e-06,3.407142195212929e-06,1.4461474038322394e-05,2.15090209204914e-05,6.374795100984444e-06,8.088409302148641e-06,7.809381872240886e-05,9.219417774660931e-07,1.2083223530612862e-06
19,2.2209954617223814e-06,4.294627373003105e-06,1.6531113731473432e-06,1.6256620106476293e-06,3.4302660851330025e-06,5.709767849948796e-06,3.4963280048713824e-06,1.3926894245601242e-06,3.3912065871463217e-06,1.4472049115952861e-05,2.047959429148082e-05,6.036448052185938e-06,7.878392504213701e-06,7.652218118460365e-05,9.386564559953997e-07,1.22817736672973e-06
20,2.300257166322334e-06,4.224346944478272e-06,1.6657782494970082e-06,1.6395721120965918e-06,3.4071017053849025e-06,5.538344714732566e-06,3.3743509222959697e-06,1.434017609028875e-06,3.362755334210769e-06,1.4372632885947346e-05,1.9396717200578276e-05,5.683588987297339e-06,7.628993716054044e-06,7.4921189085662e-05,9.54091407718982e-07,1.2488048096284554e-06
21,2.3753715377387154e-06,4.150611142274907e-06,1.6733870723855021e-06,1.6513226495939728e-06,3.3772077370841083e-06,5.3521749436488065e-06,3.2408332028289093e-06,1.4772900194032382e-06,3.3230939868336316e-06,1.4167759605027275e-05,1.8282227228900435e-05,5.32353577131125e-06,7.3467870154008445e-06,7.333635684751473e-05,9.684568968511866e-07,1.2709068895138975e-06
22,2.445412252442088e-06,4.077116723464754e-06,1.6761144567368783e-06,1.6614115360240987e-06,3.3434046532849913e-06,5.15402378929529e-06,3.0985327179920353e-06,1.5234172882081208e-06,3.2736644100338343e-06,1.3866653960625778e-05,1.7154198127247168e-05,4.962698063997523e-06,7.039314735154124e-06,7.179721652160143e-05,9.818931177154053e-07,1.2951529098558307e-06
23,2.5095578441897634e-06,4.007167042739675e-06,1.6743227534666619e-06,1.6700561076754942e-06,3.3085519083279864e-06,4.946572829682788e-06,2.9502750373403183e-06,1.573079403984765e-06,3.215993912294782e-06,1.3481882661104936e-05,1.6027574811716042e-05,4.606447052853192e-06,6.714310984311361e-06,7.031950747493047e-05,9.945833905750285e-07,1.3220671833306047e-06
24,2.567386922898347e-06,3.943472110606786e-06,1.6684038569265424e-06,1.6772313895985519e-06,3.2750910700182745e-06,4.732701864133275e-06,2.7988352656719793e-06,1.6266993349340653e-06,3.1517182215101868e-06,1.3027843470775042e-05,1.4914738139151613e-05,4.259132341153902e-06,6.378866296878543e-06,6.890736815628479e-05,1.0068390997642968e-06,1.3519315433034795e-06
25,2.6190679435407305e-06,3.887969104328959e-06,1.6588065944703086e-06,1.682743445781744e-06,3.244812648476173e-06,4.515692928368993e-06,2.646858065252977e-06,1.6844832001471527e-06,3.0824751713783615e-06,1.2519734105737333e-05,1.3825850845404473e-05,3.92424619799925e-06,6.038886003394999e-06,6.755471656184821e-05,1.0190445901787941e-06,1.384785984108114e-06
26,2.665184205870831e-06,3.841747330181309e-06,1.6460947096130814e-06,1.686285692743408e-06,3.2188608988902033e-06,4.29917582051711e-06,2.4967737013142723e-06,1.7464285639194666e-06,3.0098036209995755e-06,1.1972595605887848e-05,1.2769090154043637e-05,3.604605159275192e-06,5.699054205787777e-06,6.624566757862503e-05,1.0315353664466457e-06,1.4205326980600839e-06
27,2.706305228103168e-06,3.80507712916188e-06,1.6308698256932383e-06,1.6875495048581894e-06,3.197790661132493e-06,4.08677441500224e-06,2.350689800080309e-06,1.8122607872666946e-06,2.9351771758483507e-06,1.1400200809820133e-05,1.1750886695548355e-05,3.3024399086454474e-06,5.363102045791195e-06,6.495483208679526e-05,1.0445426973204674e-06,1.4590321956049398e-06
28,2.742666882426725e-06,3.7775658910350355e-06,1.613643675003101e-06,1.6864308086878e-06,3.1816169475599755e-06,3.88165018380747e-06,2.210320805457988e-06,1.8813582954431555e-06,2.859964839634455e-06,1.0814192783099522e-05,1.077621299430898e-05,3.019397327602562e-06,5.034034608161215e-06,6.36489150601074e-05,1.0581872363619407e-06,1.5000730251150283e-06
29,2.7741391777620213e-06,3.758481474861362e-06,1.5948249683789984e-06,1.6831966113006011e-06,3.1698463916847283e-06,3.686242785998393e-06,2.077042289071274e-06,1.95272618831854e-06,2.7853126559134176e-06,1.0223926100167362e-05,9.8488354243901e-06,2.756594484923585e-06,4.7143234355868315e-06,6.229068591146132e-05,1.07245272531999e-06,1.5432894086229068e-06
30,2.800366157922845e-06,3.7471407369758498e-06,1.574833557341951e-06,1.6785352141786769e-06,3.1614546568136865e-06,3.5023479912100252e-06,1.9520579023607385e-06,2.025055261528539e-06,2.712229936933149e-06,9.637020053995595e-06,8.97143728578458e-06,2.5148361885983907e-06,4.406111263275042e-06,6.084501542463059e-05,1.0871394050567862e-06,1.5881708589559792e-06
31,2.820946095985121e-06,3.7431453740465744e-06,1.5541627596877058e-06,1.6735732250703867e-06,3.1549198944028713e-06,3.3313633201052027e-06,1.8365399300258094e-06,2.0969142713427913e-06,2.641850695031775e-06,9.060253155005725e-06,8.145704528453744e-06,2.294844111646185e-06,4.111245084777236e-06,5.928499277854525e-05,1.101844813311866e-06,1.6341481148956204e-06
32,2.835642578224105e-06,3.7463686787510954e-06,1.5332806480405556e-06,1.6698650688795133e-06,3.1484849328371464e-06,3.1743982066445956e-06,1.731617938469701e-06,2.166972709778752e-06,2.5755301656071335e-06,8.500190381443386e-06,7.37253641308456e-06,2.0972656865941268e-06,3.831184498562376e-06,5.759569332805239e-05,1.1160347189386221e-06,1.6806676912915905e-06
