,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.2888727871528638e-07,1.9872572876260192e-07,3.3233149148489986e-08,1.0319971606427328e-07,5.079235901786169e-07,1.670470038568901e-07,1.81887713279727e-07,2.9756397394137573e-07,4.435896682530297e-07,4.118589662858683e-06,-1.8238233634597024e-08,5.700141028770134e-07,1.4708919057449383e-07,1.5667695124896263e-07,6.075883686972983e-08,2.440288216249707e-07
1,2.46585429287318e-07,3.0574335340899803e-07,1.7193482419418213e-07,3.208602459144582e-07,6.604219046671941e-07,3.129291696137004e-07,3.6249553102527585e-07,4.4890424435120304e-07,6.259308432810933e-07,5.842642607297081e-06,9.127970416140547e-08,9.052839333624359e-07,2.393397183431313e-07,5.72594522060066e-07,1.4158723826289052e-07,3.535663291285437e-07
2,3.6203509322602875e-07,4.130008209732036e-07,3.078632916540363e-07,5.267385310236092e-07,8.135551376725469e-07,4.5587637793784347e-07,5.414467549985438e-07,5.942187339861738e-07,8.042031997745673e-07,7.538676709835932e-06,1.983383804014167e-07,1.2294138336957018e-06,3.332767066965359e-07,9.725929266621648e-07,2.2259519052628438e-07,4.6103469966876914e-07
3,4.7259208001989336e-07,5.19137742476999e-07,4.402190962883718e-07,7.192216625514488e-07,9.651468105132478e-07,5.944170897726509e-07,7.153177382653625e-07,7.323340224595108e-07,9.76330373989783e-07,9.179040042217617e-06,3.013520510530318e-07,1.5388588189700502e-06,4.2820675813820453e-07,1.3402404538568213e-06,3.033178345175075e-07,5.638834139884807e-07
4,5.762396553198767e-07,6.228471389880703e-07,5.682769047376602e-07,8.969476583378589e-07,1.1134858364961825e-06,7.27138601091684e-07,8.813401942330125e-07,8.621992025816287e-07,1.1406060288514991e-06,1.073823680889034e-05,3.988123691774838e-07,1.830673136664716e-06,5.23474091963353e-07,1.6631104006496847e-06,3.832816619286073e-07,6.59935759488138e-07
5,6.717621080639123e-07,7.229581367547078e-07,6.914215230065785e-07,1.058733645608826e-06,1.2573948626568573e-06,8.528443455221062e-07,1.0374194638112793e-06,9.830058517302859e-07,1.2958771991137251e-06,1.2194784825159704e-05,4.893745371991433e-07,2.102686045895041e-06,6.18488669956604e-07,1.9346809938036986e-06,4.620247104782869e-07,7.476741928343379e-07
6,7.587551066340326e-07,8.185429575400728e-07,8.091489809774182e-07,1.2034309309378367e-06,1.396061245954987e-06,9.706650478915816e-07,1.182093453429118e-06,1.0942235569581545e-06,1.4414449386266412e-06,1.35323467742681e-05,5.720533464860351e-07,2.35337510732004e-06,7.12693422761849e-07,2.154533554339377e-06,5.39143382334695e-07,8.263811852191854e-07
7,8.374604326954707e-07,9.089144911127494e-07,9.210190080627311e-07,1.329871846615599e-06,1.528791373913793e-06,1.0800009829434935e-06,1.3145842821227235e-06,1.1954573925430253e-06,1.5767752105599563e-06,1.4739370246768512e-05,6.464059759438284e-07,2.581598925870523e-06,8.054941396334018e-07,2.326765459959449e-06,6.142881274012082e-07,8.960422173704333e-07
8,9.084746324380223e-07,9.934986386830205e-07,1.0265944431300728e-06,1.4370211638325035e-06,1.6548657251283535e-06,1.1803505205105773e-06,1.4348573696642899e-06,1.2863455136282366e-06,1.7012804586349337e-06,1.580730614878799e-05,7.124920714607601e-07,2.7865010315936693e-06,8.962315321550613e-07,2.4578305422976237e-06,6.870845183200443e-07,9.570970536383049e-07
9,9.724719595746365e-07,1.0717256386280799e-06,1.1254423230687005e-06,1.5242556225421933e-06,1.773465434355512e-06,1.2712137883087607e-06,1.543507938954047e-06,1.366677898960182e-06,1.8143155023385428e-06,1.672835674821684e-05,7.706454664869897e-07,2.9676493685722755e-06,9.842041024404032e-07,2.554943836916344e-06,7.570832009012005e-07,1.0102055394435183e-06
10,1.0300836241156894e-06,1.1430032767142643e-06,1.2172284663709008e-06,1.591612603536274e-06,1.8836008909471142e-06,1.352155283018353e-06,1.6414627641142625e-06,1.436597300578474e-06,1.9153204895119368e-06,1.7494493554128298e-05,8.213061243714712e-07,3.1252437766569987e-06,1.0686975542555332e-06,2.6252964687159355e-06,8.238053292631153e-07,1.0561018175066827e-06
11,1.0819424060519386e-06,1.206737605414391e-06,1.3017748504871903e-06,1.6398998871586015e-06,1.984066141590984e-06,1.4229128145713801e-06,1.72967363635241e-06,1.4966679706257929e-06,2.0039200316365816e-06,1.8099138952709806e-05,8.650117713584834e-07,3.260255505414189e-06,1.148998946892496e-06,2.6758217268401323e-06,8.868487922554196e-07,1.0955140378643634e-06
12,1.128786098658866e-06,1.2624123185538433e-06,1.3789713837806945e-06,1.6706111532868018e-06,2.073514387967104e-06,1.4834586085049183e-06,1.8089848928352151e-06,1.5477549661775736e-06,2.079851703046419e-06,1.8540382811840253e-05,9.02420405061954e-07,3.374461692361009e-06,1.2244031049357547e-06,2.7133270524636114e-06,9.459893235450468e-07,1.129132860411855e-06
13,1.1715104960568563e-06,1.3097130385273333e-06,1.4486537726124466e-06,1.6856726876501596e-06,2.1507183412112254e-06,1.5340522522223934e-06,1.8801609477378795e-06,1.590807554053194e-06,2.1427943810576058e-06,1.8822460097994494e-05,9.342491642361207e-07,3.4703237754327678e-06,1.2942718173290678e-06,2.744874725290134e-06,1.001196962831657e-06,1.1576175510572948e-06
14,1.2111182525905472e-06,1.3485948604030944e-06,1.5105498251805643e-06,1.6871402015245204e-06,2.214866663253376e-06,1.5753367581349816e-06,1.9438939586037393e-06,1.6267624772244984e-06,2.1923547061099925e-06,1.8953722406353243e-05,9.611676405634234e-07,3.5506405743475257e-06,1.3582144051662654e-06,2.7781609755143437e-06,1.0525356974346148e-06,1.1815882940229696e-06
15,1.2486038621310091e-06,1.3792429016131576e-06,1.5642655699090696e-06,1.6769640489990517e-06,2.265670672130113e-06,1.6084454017916512e-06,2.000702256038281e-06,1.6566554016469755e-06,2.2283439331171382e-06,1.8942973212680196e-05,9.837361520672092e-07,3.6180728385344736e-06,1.4162452895046569e-06,2.8215867022991924e-06,1.100041750294167e-06,1.2015663718293242e-06
16,1.2848643335786136e-06,1.401995957474636e-06,1.609344670644984e-06,1.656889123097119e-06,2.3032245975763818e-06,1.6350121473752196e-06,2.0508168133334945e-06,1.6816960691987795e-06,2.2510794393953022e-06,1.879701301347774e-05,1.0023971345039991e-06,3.674816171416817e-06,1.4687181745099967e-06,2.883945442640558e-06,1.1436764407163104e-06,1.2179260894219295e-06
17,1.3206484880932291e-06,1.4173022161141383e-06,1.6454397405015118e-06,1.6284924231998692e-06,2.327724302241081e-06,1.6570069813058733e-06,2.094189625846349e-06,1.7031130393833172e-06,2.2613816965657542e-06,1.852022620042592e-05,1.017470042155061e-06,3.722541689067674e-06,1.5162161321229854e-06,2.974085796007287e-06,1.1833339181020698e-06,1.2309630563804925e-06
18,1.3565162850584596e-06,1.425677009803349e-06,1.6724783887591868e-06,1.5932529676900805e-06,2.3392790886146378e-06,1.676459981378822e-06,2.13064112713669e-06,1.7219344859057857e-06,2.2602908838280017e-06,1.8116131180728315e-05,1.0291624594738352e-06,3.7624451609207618e-06,1.5595859560856583e-06,3.1010377135248114e-06,1.218925845720064e-06,1.2410813117734596e-06
19,1.3928151335928847e-06,1.427645478042738e-06,1.6906802146503299e-06,1.5525402984344132e-06,2.3380303815981817e-06,1.6952411403445428e-06,2.1600439444844874e-06,1.738908978909071e-06,2.248810428682971e-06,1.759065834938876e-05,1.037641222276046e-06,3.795269213455249e-06,1.5999254459696943e-06,3.274616201796108e-06,1.2505599013922216e-06,1.2489696145639538e-06
20,1.4296746788334979e-06,1.4237762946160873e-06,1.7004152844451239e-06,1.5075742720748106e-06,2.3244941650984086e-06,1.7149934089655971e-06,2.1824423845636463e-06,1.7545441807754354e-06,2.2278958169152974e-06,1.6955290603477117e-05,1.043120772857035e-06,3.821334530881084e-06,1.6384922357627828e-06,3.506022649334335e-06,1.2786143740180907e-06,1.2555980412709433e-06
21,1.4670127748392454e-06,1.4148176213878389e-06,1.702015262229226e-06,1.4594739904296965e-06,2.299833663690374e-06,1.7371489916376115e-06,2.1980617381157315e-06,1.769149984926462e-06,2.1985852655328026e-06,1.6227613246380816e-05,1.0458857185703703e-06,3.840656708609929e-06,1.676668509874651e-06,3.8080491201924464e-06,1.303582495843215e-06,1.2620191867081683e-06
22,1.504548929647707e-06,1.4017266750744808e-06,1.6957035602155122e-06,1.4093377530929126e-06,2.2659045278693533e-06,1.7629155485346611e-06,2.207200172410889e-06,1.7828419513716488e-06,2.162063751205073e-06,1.5428953240913916e-05,1.0462613926418142e-06,3.853154275161854e-06,1.7158508614511351e-06,4.194830459708851e-06,1.3258909081574506e-06,1.2691552720763406e-06
23,1.5418327955078518e-06,1.3855070567025536e-06,1.6817690005568243e-06,1.3582083589853981e-06,2.2251064650470134e-06,1.7932459113548401e-06,2.210122431921404e-06,1.795574436379083e-06,2.1196223920146735e-06,1.4581007987137156e-05,1.0446336764307543e-06,3.858846534528434e-06,1.7572351569411651e-06,4.681237658795895e-06,1.3458659478148899e-06,1.2776960241014242e-06
24,1.5782906893049014e-06,1.3670510870923703e-06,1.660866971415632e-06,1.3069606848702233e-06,2.180099928557056e-06,1.8288769351963931e-06,2.207146288676488e-06,1.807243685205192e-06,2.0726072766777687e-06,1.3703512440818224e-05,1.0415234854598083e-06,3.857914415949837e-06,1.80171212670916e-06,5.282140469980867e-06,1.363759021775296e-06,1.2880709996839693e-06
25,1.6132561002922879e-06,1.347147663918498e-06,1.6341071744816832e-06,1.2562555426103447e-06,2.133469207800774e-06,1.8704243164168628e-06,2.1988918634741594e-06,1.8177743293727035e-06,2.022409589635872e-06,1.281357804396106e-05,1.037602380016165e-06,3.850628497682664e-06,1.8499054895236709e-06,6.0120082069934575e-06,1.3797729002348825e-06,1.3004612921799162e-06
26,1.6460248871368114e-06,1.32655744659269e-06,1.6028063246466864e-06,1.2065975228095368e-06,2.087491761283931e-06,1.9184182400453538e-06,2.1864510854742445e-06,1.8271521319843312e-06,1.970423448126443e-06,1.1926015557674327e-05,1.033632375660605e-06,3.837274016489025e-06,1.9022367911497784e-06,6.885127951284305e-06,1.3941302547701365e-06,1.3148419252645407e-06
27,1.6760210812088093e-06,1.3059987648297374e-06,1.5681935150854878e-06,1.1584538206936607e-06,2.0440869342548145e-06,1.973237982540481e-06,2.1713377408647173e-06,1.8354235008795676e-06,1.9179167405863654e-06,1.1053808566698455e-05,1.0304172314035505e-06,3.81817717688283e-06,1.9590478601039447e-06,7.916090811979706e-06,1.4070991043957386e-06,1.3310046925892318e-06
28,1.7029775631465046e-06,1.2860783770204983e-06,1.5313256658414452e-06,1.1123693617911172e-06,2.0048451581838235e-06,2.0350371492527474e-06,2.155291536946581e-06,1.8426266274237721e-06,1.8659074639396669e-06,1.0208456293856592e-05,1.0287646834393616e-06,3.7938178066896297e-06,2.0207569477679323e-06,9.120082353307222e-06,1.4188941138797367e-06,1.3485480320602592e-06
29,1.7269741543998112e-06,1.2672617924940076e-06,1.4931687203496804e-06,1.069002142331777e-06,1.971088053160449e-06,2.1037503795651185e-06,2.140102410594337e-06,1.848700170463157e-06,1.815169241086943e-06,9.400213083357724e-06,1.02940579768911e-06,3.764879207995612e-06,2.0878355072410375e-06,1.0512954924190686e-05,1.4295743491778046e-06,1.3669222650696813e-06
30,1.748354753352984e-06,1.2498749309753997e-06,1.4547006782473196e-06,1.0290573016111743e-06,1.94396472516502e-06,2.1792287586973255e-06,2.1275387829153362e-06,1.853502470135432e-06,1.7663755632312738e-06,8.6382884548277e-06,1.0329108287705924e-06,3.7321037681538647e-06,2.160616019389296e-06,1.2111185227634454e-05,1.4390748816756246e-06,1.3855829507028503e-06
31,1.767599011439524e-06,1.2341002097221087e-06,1.416919965718709e-06,9.932013492178401e-07,1.92447028716048e-06,2.261461035570384e-06,2.119292347025941e-06,1.8569215652077265e-06,1.7202302949718467e-06,7.931106545579826e-06,1.0396626936625941e-06,3.696110779444854e-06,2.2391622204887857e-06,1.3931630823643961e-05,1.4473058752679194e-06,1.4041139051790985e-06
32,1.7851488091596865e-06,1.2199397909077628e-06,1.3807250417791397e-06,9.620315885923997e-07,1.913350795099507e-06,2.3506921562919394e-06,2.116850672766683e-06,1.858904950806728e-06,1.677427880292865e-06,7.286633219737261e-06,1.0498623431670046e-06,3.65747164494516e-06,2.323287450615805e-06,1.5991026732853856e-05,1.454183026254268e-06,1.422161147214065e-06
33,1.8012478492382452e-06,1.207161508518336e-06,1.3467761867020876e-06,9.36060341104159e-07,1.911052629378957e-06,2.447326624056898e-06,2.1213877687900922e-06,1.8593364979095352e-06,1.638533484966524e-06,6.712604574103564e-06,1.0635272625918773e-06,3.6169884083270743e-06,2.412668856073199e-06,1.8305339862374688e-05,1.459621168393669e-06,1.4392668150312214e-06
34,1.8159376660818203e-06,1.1952805869020864e-06,1.3154432969861406e-06,9.156824117781779e-07,1.917789339208004e-06,2.551694103078319e-06,2.1337528563372914e-06,1.8578886673256269e-06,1.603974677751277e-06,6.2165738617383085e-06,1.080507072372049e-06,3.5758223184185833e-06,2.5069159676398903e-06,2.088908746432819e-05,1.463543607870538e-06,1.45477646637069e-06
35,1.8292072419258757e-06,1.183595624511331e-06,1.2868238232165036e-06,9.01163920889025e-07,1.933618009584081e-06,2.663791760888554e-06,2.154479571692456e-06,1.8540446900282353e-06,1.5741268152813573e-06,5.805916485075608e-06,1.100539129403701e-06,3.5353012113467894e-06,2.605530033489988e-06,2.3754555203840655e-05,1.4658571867709767e-06,1.467851542610399e-06
36,1.8410901112736165e-06,1.1713190612237013e-06,1.2608129612120227e-06,8.92661421610357e-07,1.9584437972813603e-06,2.7831071621122806e-06,2.1838232829434652e-06,1.8473445182788494e-06,1.5493802596872864e-06,5.487899173484814e-06,1.12329452533278e-06,3.49653711418068e-06,2.7079456454197284e-06,2.6910777317974678e-05,1.4664097611355632e-06,1.4775895712197398e-06
37,1.8515868669880705e-06,1.1578335362470514e-06,1.2372464316232144e-06,8.902667466576258e-07,1.9920417251277645e-06,2.908620921991809e-06,2.22190596004285e-06,1.8376767552282987e-06,1.5302021149416641e-06,5.269722206108116e-06,1.1483676795523951e-06,3.4600915513614824e-06,2.813759502302835e-06,3.0362277566274176e-05,1.4649678850660364e-06,1.4832393927597748e-06
38,1.860552273385876e-06,1.142947285582291e-06,1.2160447461013735e-06,8.940635858056304e-07,2.0342324791797096e-06,3.039049678952015e-06,2.2688352218319345e-06,1.8253565647668783e-06,1.5172225003321864e-06,5.1584221966437426e-06,1.1752527123902154e-06,3.425848615715753e-06,2.9229484019753725e-06,3.410784448115276e-05,1.4612058205510238e-06,1.4844089078500737e-06
39,1.867742406606444e-06,1.1269568515033744e-06,1.1972325915814963e-06,9.041350320353935e-07,2.085162032863646e-06,3.1732976485585866e-06,2.324632651969397e-06,1.8109154375326873e-06,1.5112773767676907e-06,5.160695675137885e-06,1.2033510995446116e-06,3.39309942728423e-06,3.0358951223300573e-06,3.813962531149383e-05,1.4547226562496774e-06,1.4811894139194093e-06
40,1.8729592151469556e-06,1.1104857308532081e-06,1.1808852871758981e-06,9.205075644095315e-07,2.1454406094733733e-06,3.310908519076952e-06,2.3890793010991976e-06,1.7948027055575047e-06,1.5133498985806211e-06,5.282819259496399e-06,1.231982941293217e-06,3.360765224846359e-06,3.153217029036012e-06,4.244230718750582e-05,1.445067887862431e-06,1.4741745692407066e-06
41,1.876074640276561e-06,1.094247234287358e-06,1.1671477707168561e-06,9.431067006282578e-07,2.2159720471883958e-06,3.4522148118650898e-06,2.46164934295511e-06,1.7772544920449165e-06,1.5244358707678318e-06,5.530775812189837e-06,1.2603932775657497e-06,3.327692695821931e-06,3.275467358989969e-06,4.699201823965349e-05,1.4317772909339648e-06,1.464327045488666e-06
42,1.8769785767058164e-06,1.0788870243225763e-06,1.1562713257023871e-06,9.717781339483664e-07,2.2975963595747185e-06,3.598079965954112e-06,2.541497930070113e-06,1.7583854929226044e-06,1.545381482362433e-06,5.9105271894454485e-06,1.2877956353988472e-06,3.292924768728237e-06,3.4028715760000236e-06,5.175532925507158e-05,1.4145141467540652e-06,1.4527161697579274e-06
43,1.8755965194747785e-06,1.0649266268640945e-06,1.1485371566458262e-06,1.006345936106274e-06,2.390802096830999e-06,3.749446207846377e-06,2.627438034571823e-06,1.7383748168110917e-06,1.5767797533803756e-06,6.4282367623357536e-06,1.3134544419158578e-06,3.2558317208501806e-06,3.535226131163548e-06,5.668910922599424e-05,1.3932867226552685e-06,1.4402893132956807e-06
44,1.871863803205845e-06,1.0527371528895663e-06,1.1441152375028528e-06,1.0466447022708966e-06,2.49560032244673e-06,3.9069411136849085e-06,2.7179825762929035e-06,1.7175971200582666e-06,1.619078545095451e-06,7.090280317562071e-06,1.3367520613775979e-06,3.2160926994349585e-06,3.671894390154216e-06,6.174158243719631e-05,1.3685537888370619e-06,1.4278024083863438e-06
45,1.8656221339571977e-06,1.0425045471422743e-06,1.14299017928195e-06,1.0924861223829251e-06,2.6114942049300376e-06,4.0706064957138616e-06,2.811510250656868e-06,1.6966034248594836e-06,1.6729100442296765e-06,7.903051056991863e-06,1.3571968280168164e-06,3.173620648548185e-06,3.811869571178686e-06,6.685456650381594e-05,1.3411168767203295e-06,1.4158602127380405e-06
46,1.8566031309949404e-06,1.0342055579423956e-06,1.1449849560480413e-06,1.1435919123562977e-06,2.73747319615765e-06,4.2397744461302265e-06,2.9064758171245645e-06,1.675986953765876e-06,1.7393481889531049e-06,8.872642673215519e-06,1.3743696802573924e-06,3.128488022644979e-06,3.953979521606867e-06,7.196638616587544e-05,1.3118880866782784e-06,1.4049366304892193e-06
47,1.844493093115005e-06,1.0276264317964797e-06,1.149806736804663e-06,1.1995717696174132e-06,2.871999013671508e-06,4.413131474124162e-06,3.0015483927281097e-06,1.6563300088336921e-06,1.8198123349284303e-06,1.0004454970987642e-05,1.3878644405029813e-06,3.080899369402815e-06,4.097140217783997e-06,7.7014274094715e-05,1.2817455836753968e-06,1.395325623868562e-06
