,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,3.273619427103011e-07,4.643866289491478e-07,2.511625926620984e-08,3.816225715332123e-07,8.744059509953618e-07,6.935473408697128e-07,5.590231187150653e-07,1.1041551988323956e-07,-8.738945248196245e-08,1.8556169771654538e-06,1.2307153442392676e-07,-1.1137248606147617e-06,8.642270491864655e-07,6.608097400543168e-07,3.528911701464692e-07,3.343711246383281e-07
1,3.7086469279634565e-07,6.459889994629489e-07,2.579133988566637e-07,4.6454223040731257e-07,9.377798549927858e-07,9.084979303223195e-07,6.743650137387607e-07,2.8892547335741833e-07,2.7573792127309023e-07,3.086743635375769e-06,1.8779782196682848e-07,-8.39513949770179e-07,1.0137912168412353e-06,1.5211741270747223e-06,4.827974950970821e-07,5.506231044512169e-07
2,4.155949265231026e-07,8.200440468627479e-07,4.800586180822217e-07,5.46350747264343e-07,1.005732549101393e-06,1.1235756167239345e-06,7.91460354219375e-07,4.6536526836253204e-07,6.376413649473933e-07,4.322825051750101e-06,2.5140208056542013e-07,-5.56887726127451e-07,1.171700974311073e-06,2.3424902234683015e-06,6.140433383274073e-07,7.55523821358189e-07
3,4.610847939759648e-07,9.835074098037952e-07,6.896668095839199e-07,6.254427615067334e-07,1.077685050845344e-06,1.3365556641291424e-06,9.082139743592105e-07,6.357056472017418e-07,9.965881089711338e-07,5.557186429451442e-06,3.135333647721117e-07,-2.655986060196809e-07,1.3368861989201081e-06,3.1139769189005304e-06,7.435963986835362e-07,9.485925108577008e-07
4,5.070871257189739e-07,1.134012658060347e-06,8.850837874472014e-07,7.00325953761134e-07,1.1531431629261902e-06,1.5451671904132443e-06,1.0225535302383897e-06,7.967152229847621e-07,1.3511016461248274e-06,6.783312939555794e-06,3.7392837039534223e-07,3.528756316380309e-08,1.508206455186201e-06,3.828377261733727e-06,8.690495779144101e-07,1.1293374151876856e-06
5,5.53510853678321e-07,1.269894642879786e-06,1.0648631108621808e-06,7.697340102046915e-07,1.2317325507332746e-06,1.7470754114734599e-06,1.1326561296303316e-06,9.462861173259809e-07,1.7000710087838412e-06,7.995229459068947e-06,4.3239465780979804e-07,3.4747044577477495e-07,1.68441785109703e-06,4.481570185320231e-06,9.886953840581396e-07,1.297215483066908e-06
6,6.003004136666628e-07,1.3900633086745854e-06,1.2276830910131897e-06,8.327821035237411e-07,1.3131082804395675e-06,1.9400598933150712e-06,1.2371880737577421e-06,1.08350776882129e-06,2.042679037913882e-06,9.187653533541357e-06,4.887725320105301e-07,6.733119812256013e-07,1.8641858538433205e-06,5.07122430645556e-06,1.1015717412849136e-06,1.451552980492783e-06
7,6.473791807300994e-07,1.4939329706560858e-06,1.3723720999784422e-06,8.890438464412756e-07,1.3968268858305538e-06,2.1223781562182314e-06,1.3353893396495431e-06,1.2084511105615306e-06,2.3781935208732983e-06,1.0356059281269823e-05,5.428987923928742e-07,1.015577905498632e-06,2.0460905551387477e-06,5.595785168208002e-06,1.2074525070917958e-06,1.5915093843268015e-06
8,6.946464623833074e-07,1.5814648615003095e-06,1.498066276657508e-06,9.384896686445884e-07,1.4822963002862886e-06,2.2930752349522334e-06,1.4269997695219402e-06,1.3217592418936092e-06,2.7057766745395323e-06,1.149694720371623e-05,5.945928656324991e-07,1.3772606379884593e-06,2.2285976811044075e-06,6.054698675294797e-06,1.3066636948796168e-06,1.7161107926047861e-06
9,7.419803223630209e-07,1.6532030552528396e-06,1.6043908376510396e-06,9.813276742804662e-07,1.568815136244011e-06,2.4519978582093747e-06,1.5120927837953195e-06,1.424229966717571e-06,3.024454985664171e-06,1.2608233276361842e-05,6.436796883883912e-07,1.7616636427233636e-06,2.4099783655325703e-06,6.4493140957780356e-06,1.3997782800545694e-06,1.8244222091353682e-06
10,7.892319323987853e-07,1.7101923145838484e-06,1.6916059304347807e-06,1.0178572110446362e-06,1.6556133004078394e-06,2.599496806694071e-06,1.5908608763951176e-06,1.5165685615168032e-06,3.333354098677405e-06,1.3689324781841673e-05,6.900432586648533e-07,2.172582531564684e-06,2.5881900704996586e-06,6.783427731424787e-06,1.487368488078959e-06,1.9159338235234157e-06
11,8.362158331648863e-07,1.7537596304007797e-06,1.7606615532940607e-06,1.0484553204516993e-06,1.7419108575178026e-06,2.7360144034740987e-06,1.6634479660171196e-06,1.5993342372427678e-06,3.6320558229751416e-06,1.4740471374355941e-05,7.336404455400024e-07,2.614319407923499e-06,2.7608549477371777e-06,7.063079136634904e-06,1.5699506950595009e-06,1.9909199296873114e-06
12,8.827265874952543e-07,1.7852421992236177e-06,1.8130661916511313e-06,1.0736847632889863e-06,1.827110418099782e-06,2.8617410139509216e-06,1.729867005219647e-06,1.6729867096006263e-06,3.920683983378338e-06,1.5761701045943034e-05,7.74433267346673e-07,3.0915099406729275e-06,2.9254705563811226e-06,7.29569652874848e-06,1.6480870915634614e-06,2.050426616804685e-06
13,9.285613607782444e-07,1.8058163231456134e-06,1.8505745161038348e-06,1.0943470216198073e-06,1.9110362521904213e-06,2.9763923092057896e-06,1.7899508171295656e-06,1.7379973126483107e-06,4.199658742920737e-06,1.6752507397893244e-05,8.12314551941465e-07,3.60890478853401e-06,3.0798098737623583e-06,7.488916296325052e-06,1.7224379686044773e-06,2.095899185317113e-06
14,9.73478477777546e-07,1.8164704714192873e-06,1.8748584757729263e-06,1.1113677613200028e-06,1.9940188233036805e-06,3.079119062871038e-06,1.8433836775979555e-06,1.795007258540225e-06,4.4694951287524865e-06,1.771236911186699e-05,8.47116612512268e-07,4.171146725684843e-06,3.222307259705432e-06,7.649527444479539e-06,1.7936446171872341e-06,2.12875290754355e-06
15,1.0171173850936338e-06,1.818017645829286e-06,1.887341396209191e-06,1.1256303098212986e-06,2.0768345699648363e-06,3.168615413955222e-06,1.8898484949322646e-06,1.844928289876706e-06,4.730690293317032e-06,1.864046208454113e-05,8.787077361715035e-07,4.782470218513005e-06,3.352171420624143e-06,7.782865316020709e-06,1.862140936595506e-06,2.1501290921510027e-06
16,1.0589817108272872e-06,1.8111334248743718e-06,1.889240920137185e-06,1.1379051974998719e-06,2.1606344440804585e-06,3.2434807859905093e-06,1.9291379991995243e-06,1.8889011474568517e-06,4.983403500180547e-06,1.9534064156778712e-05,9.071011942181413e-07,5.446335283091119e-06,3.469081052011107e-06,7.89279238146251e-06,1.9280317419470437e-06,2.160837693628281e-06
17,1.0985312244778876e-06,1.7964849115741849e-06,1.8817075656664092e-06,1.148899665615472e-06,2.2468597518163338e-06,3.30274937569487e-06,1.961154564364127e-06,1.9281375775665956e-06,5.227019142789595e-06,2.0387069909789444e-05,9.324721852195289e-07,6.1651084476065615e-06,3.572649962579638e-06,7.982238576320789e-06,1.9910813453669807e-06,2.1614230430174557e-06
18,1.1353352183649967e-06,1.7748719728754294e-06,1.865876065120263e-06,1.1593724968788128e-06,2.3370471012804076e-06,3.3463711361767658e-06,1.9859582454709967e-06,1.9637161959048505e-06,5.4598807753915e-06,2.1189649226011936e-05,9.550544550889493e-07,6.939839781760468e-06,3.6620052155857574e-06,8.053939592261855e-06,2.0507881664854972e-06,2.1523885747012647e-06
19,1.1691638398818225e-06,1.7472402490614867e-06,1.8427805922520205e-06,1.170192410342799e-06,2.4325482437170195e-06,3.3754313715619423e-06,2.003900156514869e-06,1.996409058456017e-06,5.679242492626311e-06,2.19292467040445e-05,9.75013221313207e-07,7.770113251780668e-06,3.735610993030926e-06,8.110805975891877e-06,2.1064612385198206e-06,2.1345267677506934e-06
20,1.19993462678986e-06,1.714566244938759e-06,1.8133246117832741e-06,1.1822644393174478e-06,2.5343399919901374e-06,3.3920104913409057e-06,2.015627865609511e-06,2.026611864641897e-06,5.88146424359726e-06,2.2592810042641237e-05,9.923778070615415e-07,8.653966434307391e-06,3.7913809211076134e-06,8.155688192933712e-06,2.157214729137885e-06,2.1091214748883716e-06
21,1.2276240965235048e-06,1.6777255722385612e-06,1.778456298219544e-06,1.1963999544803176e-06,2.6430319642067652e-06,3.3987426763834903e-06,2.0219620604516014e-06,2.0543716690495584e-06,6.062486789881675e-06,2.3168961329757053e-05,1.007019102558943e-06,9.587859815076523e-06,3.827169285511885e-06,8.190849547498546e-06,2.201975175428792e-06,2.0778808132192128e-06
