,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,3.550532939479719e-07,4.840293448306268e-07,5.203381850354375e-07,3.780889780974929e-08,-1.158492396733595e-08,1.2648963181937858e-06,7.654752612189738e-07,1.194118011450842e-06,-4.3916709765910404e-08,4.06076800115846e-07,2.153222302829586e-07,3.93051226916804e-07,1.1220901648736238e-07,1.420348447528875e-06,1.5981384815815535e-06,2.8746458271591696e-06
1,5.714037476852858e-07,6.238907368609248e-07,7.243987298725379e-07,1.2251227170423035e-07,2.6975749768124237e-07,1.340625272686444e-06,9.083911256088713e-07,1.2851822425579802e-06,4.895623527968068e-07,3.2393170692862036e-06,2.7225825687832844e-07,4.5187738644847005e-07,5.416132223680455e-07,3.065791938259628e-06,2.2735451537548352e-06,3.605994457327462e-06
2,7.856856776131223e-07,7.645197102229722e-07,9.20906956346739e-07,2.0857656879735618e-07,5.472372282781603e-07,1.4199596806149843e-06,1.0470972208906735e-06,1.3806575737660449e-06,1.0124802398448589e-06,6.009954002774074e-06,3.273569443192167e-07,5.144477801743615e-07,9.598305685299068e-07,4.678405892569705e-06,2.955977995362405e-06,4.377198650615109e-06
3,9.945352652614868e-07,9.022343290132136e-07,1.1082717297743805e-06,2.949823776447749e-07,8.168450952776363e-07,1.501473001270659e-06,1.179748136347676e-06,1.478485300577613e-06,1.5180034686187368e-06,8.687261529919655e-06,3.7977467962331566e-07,5.801426332129605e-07,1.3614591286789047e-06,6.246363851960329e-06,3.6413524775377667e-06,5.186144226653606e-06
4,1.195220782445983e-06,1.0339468226062422e-06,1.2849562558933428e-06,3.8096651131003894e-07,1.0756419893587147e-06,1.5837980139105135e-06,1.3044267536551051e-06,1.5767623266018538e-06,2.0001226458756936e-06,1.1247659328870476e-05,4.288451048861433e-07,6.484917237180413e-07,1.7414093158225156e-06,7.758624910014903e-06,4.325069416865557e-06,6.029904531926698e-06
5,1.3857486067297033e-06,1.1574784249960968e-06,1.4497075491295597e-06,4.660628610662546e-07,1.32179671015079e-06,1.6655468175009678e-06,1.4193674979526398e-06,1.673949077923905e-06,2.4539743782693515e-06,1.3677295861661123e-05,4.741894007646939e-07,7.191393872290475e-07,2.095008775777729e-06,9.205206633033613e-06,5.001904386994072e-06,6.904492766584786e-06
6,1.5647535172885501e-06,1.2715443844472405e-06,1.6016866051217085e-06,5.50132832680101e-07,1.5542860658435587e-06,1.7452330113863354e-06,1.5233269634593428e-06,1.7688218194328897e-06,2.8759186179251306e-06,1.5971888360212175e-05,5.157001375621274e-07,7.917726633928622e-07,2.418430687346425e-06,1.0576740423417004e-05,5.66588829381984e-06,7.804609697294335e-06
7,1.7312785979405744e-06,1.3755318032824396e-06,1.740383054536142e-06,6.332817441049861e-07,1.772547121809019e-06,1.821258755339768e-06,1.6157476515776477e-06,1.8602931996566987e-06,3.263510556956856e-06,1.8134217263553942e-05,5.534157742989059e-07,8.661029043806724e-07,2.709157262508657e-06,1.1864092427200185e-05,6.310185592552524e-06,8.723425527698275e-06
8,1.8845670034136796e-06,1.4693326437074794e-06,1.8654818436306589e-06,7.157037619756183e-07,1.976320512774933e-06,1.891987751711905e-06,1.696512453600882e-06,1.947352243867483e-06,3.6153605291032703e-06,2.0171278359367637e-05,5.87417100829832e-07,9.418605226789861e-07,2.966121955346408e-06,1.3059219878396748e-05,6.9270813016975096e-06,9.652417660085252e-06
9,2.0239346379898113e-06,1.5532177444196928e-06,1.9768883411066034e-06,7.976016855550862e-07,2.165672425567806e-06,1.9558350736666006e-06,1.7656299102169596e-06,2.029045061302627e-06,3.930892589045583e-06,2.2093020421203387e-05,6.178153801464161e-07,1.0187508467984453e-06,3.1895162781431465e-06,1.4156750163363023e-05,7.5081558874108204e-06,1.0581310900569564e-05
10,2.1487250147727513e-06,1.627596461636301e-06,2.074891191519111e-06,8.791733107047394e-07,2.3409887554436687e-06,2.0112590158978115e-06,1.8231623597012595e-06,2.1043152431583683e-06,4.210154094060752e-06,2.3913034956533785e-05,6.447807050546077e-07,1.096394606701007e-06,3.3804563526902575e-06,1.5154824314790552e-05,8.044569159226085e-06,1.1498166852371592e-05
11,2.258335901497129e-06,1.6927611880825513e-06,2.1602338747470605e-06,9.605842904306965e-07,2.5027863811077824e-06,2.056844876090829e-06,1.8692181475310468e-06,2.171825276181271e-06,4.4537046980394795e-06,2.5649309109451036e-05,6.685122983604149e-07,1.1743138946188e-06,3.5406131479897046e-06,1.605484128147572e-05,8.52740823760197e-06,1.2389773822039352e-05
