,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,2.7637506469659336e-07,3.793402658739652e-07,1.0025335346710433e-07,1.6881952666727993e-07,4.403532369342967e-07,8.569568635869439e-07,4.184803077863645e-07,2.45888824262126e-07,1.4146048400657401e-07,9.031315897050498e-08,-6.53126296726122e-09,1.0504275265557637e-07,7.07895902196575e-07,-6.497266870514869e-07,2.140612904070035e-07,2.854737357376422e-07
1,4.672985937453733e-07,4.998129040184828e-07,2.3106599740381152e-07,3.017347753516452e-07,6.148911892685543e-07,1.3442621548053256e-06,6.837748639083124e-07,3.003374047099687e-07,3.3643036522243827e-07,2.6634755992656774e-07,9.441740109677732e-08,2.4044897232309774e-07,8.522164919779774e-07,4.491858480955516e-06,3.650244835948137e-07,3.729109912270308e-07
2,6.579911389665627e-07,6.179387352085274e-07,3.6160302051676544e-07,4.3309456036242205e-07,7.890176597152787e-07,1.8143176120613526e-06,9.44399643871848e-07,3.5633271779470905e-07,5.294858895936166e-07,4.3481357023994235e-07,1.9155227318591826e-07,3.713816913065844e-07,9.97625360561774e-07,9.418080864662697e-06,5.116596375400505e-07,4.6322424079003416e-07
3,8.461809028924084e-07,7.314717250974164e-07,4.913390845260917e-07,5.608455943117342e-07,9.592696741359661e-07,2.2604091791521215e-06,1.197096873175359e-06,4.133842021126498e-07,7.151696530307396e-07,5.943791616282043e-07,2.8402942273531084e-07,4.962038013256688e-07,1.1430897186735177e-06,1.4054595591474609e-05,6.506986811524652e-07,5.553160355057194e-07
4,1.0297180181970258e-06,8.384973193671764e-07,6.197161072162283e-07,6.83298152784291e-07,1.1227737853918859e-06,2.6765107685015373e-06,1.4392973797565047e-06,4.710359114494262e-07,8.888913243896676e-07,7.441264840084802e-07,3.7107078466054524e-07,6.138064535725421e-07,1.2877762004630156e-06,1.8334451133701482e-05,7.794736213543452e-07,6.480397107508879e-07
5,1.2065051213735842e-06,9.376515488460804e-07,7.461298413891487e-07,7.990992761414957e-07,1.2771791974561434e-06,3.0577951801811237e-06,1.6690986460549193e-06,5.288092917423812e-07,1.0474397485009716e-06,8.834178808639819e-07,4.52037501684333e-07,7.23550124461096e-07,1.4308604020777532e-06,2.2203421538452674e-05,8.96069359933794e-07,7.402591272089305e-07
6,1.3744840102196784e-06,1.0282534045944745e-06,8.699377304580825e-07,9.072976449036995e-07,1.4206936019439104e-06,3.400851658662945e-06,1.884981512089833e-06,5.861644784183297e-07,1.1892958587558736e-06,1.0117265459181454e-06,5.26488964944213e-07,8.25110939027301e-07,1.571400322412543e-06,2.5623290621443843e-05,9.99359723608833e-07,8.309641691873069e-07
7,1.5317945044502838e-06,1.1103191630989484e-06,9.9048824069206e-07,1.0074605579838017e-06,1.5522925772187727e-06,3.70355088884735e-06,2.0855724687749924e-06,6.42524923370539e-07,1.3145916820865672e-06,1.1284976258398546e-06,5.941817788848567e-07,9.183574146078689e-07,1.7084073084534566e-06,2.857096318006736e-05,1.088955251706318e-06,9.193569415831326e-07
8,1.6769949050143714e-06,1.1844206498728078e-06,1.1071616159178228e-06,1.0996160713144366e-06,1.671800132684763e-06,3.964843848259149e-06,2.269653730504594e-06,6.973984111298419e-07,1.4247019672392768e-06,1.2330404149367125e-06,6.550574921099124e-07,1.003334497922025e-06,1.8409815101046574e-06,3.1033479047667765e-05,1.1650883187123114e-06,1.0048349526073589e-06
9,1.8091273655944852e-06,1.2514089515481652e-06,1.219448740652243e-06,1.1840148267293627e-06,1.7796424333494502e-06,4.184710024938736e-06,2.436314611835685e-06,7.505074979470219e-07,1.521642688899533e-06,1.324546517718801e-06,7.092895466937007e-07,1.0803484130402506e-06,1.968321730252536e-06,3.300204967880778e-05,1.2284442862138384e-06,1.086872825949066e-06
10,1.9275646179013835e-06,1.3121845495776816e-06,1.3270210112996939e-06,1.2609319099700097e-06,1.8764641892820594e-06,4.3641353100983785e-06,2.5850018057769324e-06,8.017810820380827e-07,1.6075410181985208e-06,1.4023257574012114e-06,7.573395737139237e-07,1.1500287755866028e-06,2.0896832684251288e-06,3.447126097049572e-05,1.2799719981207542e-06,1.1648779152679511e-06
