,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,8.108132900870608e-07,-2.6023766353107085e-08,1.8762890034417148e-07,3.533019801663455e-07,7.134709991110411e-07,1.0782804498620555e-06,1.3705471609911626e-07,5.250679779389873e-07,1.938031773954407e-07,-1.6089605014916963e-07,1.1446397143918429e-07,3.277099184518436e-07,-5.079250869398681e-08,2.5469176934699146e-06,3.1808804534164636e-07,-1.4191119407976297e-07
1,9.60974638159616e-07,6.858305931978646e-08,2.8205847154267017e-07,4.324786902253141e-07,7.76461117300099e-07,1.2025390148532652e-06,2.3019333789624655e-07,6.318357527477084e-07,9.744183608803337e-07,4.751490869340703e-06,1.8138797535811544e-07,4.944025209048943e-07,2.539146194252438e-07,3.963445146187533e-06,4.172919151595434e-07,1.2760330316504931e-07
2,1.1113893323084482e-06,1.622274245041516e-07,3.7699296533240336e-07,5.148904542859263e-07,8.433559733053022e-07,1.324571820097322e-06,3.233079952016703e-07,7.335933045776299e-07,1.7279885017618897e-06,9.454403474354363e-06,2.4842592306584415e-07,6.58997499710464e-07,5.543433883714005e-07,5.411771549118192e-06,5.162561674389611e-07,3.875606413799061e-07
3,1.258065505119415e-06,2.5384049056396844e-07,4.700648221665651e-07,6.000494507756297e-07,9.130780639280906e-07,1.4431564320831004e-06,4.1537086360611327e-07,8.296384552873837e-07,2.439955034095104e-06,1.3866111658162636e-05,3.149790286989872e-07,8.174664971576745e-07,8.469408845772536e-07,6.886501993939101e-06,6.131780632730232e-07,6.350998126556156e-07
4,1.3974037551253148e-06,3.428881696870266e-07,5.595092725747362e-07,6.875780146524638e-07,9.84836683851619e-07,1.557457602594831e-06,5.056259280148061e-07,9.197716979607287e-07,3.098453782223736e-06,1.7920468309895936e-05,3.805629825746392e-07,9.658525385049686e-07,1.1284292568533386e-06,8.381954865278797e-06,7.066344533695974e-07,8.680087273897125e-07
5,1.5266282051526015e-06,4.292295428575376e-07,6.442325300652566e-07,7.772108780965301e-07,1.058259364866595e-06,1.666964534931475e-06,5.935804614996414e-07,1.0040965537783466e-06,3.6946715889853715e-06,2.1563850584685473e-05,4.448474424928143e-07,1.100559917107663e-06,1.3960351475889329e-06,9.892521252204598e-06,7.955731301552643e-07,1.0846165552970288e-06
6,1.6441314549494331e-06,5.128792562941415e-07,7.23766086028929e-07,8.687115344107451e-07,1.133246702145432e-06,1.7712358465736942e-06,6.789015192067007e-07,1.0827778047359005e-06,4.222948887769173e-06,2.475202129131369e-05,5.076097792949904e-07,1.2188627160667256e-06,1.647704376362775e-06,1.1413203334326272e-05,8.79215584954448e-07,1.2835597380341976e-06
7,1.7493862227453212e-06,5.938757019989025e-07,7.981451749214964e-07,9.61766898331036e-07,1.2097467474177015e-06,1.8696494218769727e-06,7.613408532588765e-07,1.1558782434807822e-06,4.680792959720264e-06,2.745419743831898e-05,5.686387766545614e-07,1.3193835003032468e-06,1.8822618794395557e-06,1.2939955556745525e-05,9.571207042306907e-07,1.4636596823934878e-06
8,1.8424540868489746e-06,6.722640210042959e-07,8.677247201023588e-07,1.0559209173477258e-06,1.2877064468183332e-06,1.961363089014778e-06,8.407290427896535e-07,1.223293562602227e-06,5.068285407404945e-06,2.9658881435538846e-05,6.276798711017804e-07,1.40220024105348e-06,2.0995912837611447e-06,1.4469867552296767e-05,1.0292807076253064e-06,1.624019325088842e-06
9,1.923513859940908e-06,7.481082992777951e-07,9.3297495427208e-07,1.150548296722348e-06,1.36710592885844e-06,2.045482475991923e-06,9.169430966067422e-07,1.2848227818568902e-06,5.386867206713184e-06,3.137365609759695e-05,6.844192252771029e-07,1.4684750441379741e-06,2.300777308076809e-06,1.600117843161339e-05,1.0960213764921225e-06,1.7642326192022937e-06
10,1.9926288778973995e-06,8.215164388915989e-07,9.943148643119837e-07,1.2448722358739488e-06,1.447895631528247e-06,2.1212008982856324e-06,9.898356932102361e-07,1.3403722474587443e-06,5.638489324497264e-06,3.262046263561199e-05,7.384873164230913e-07,1.5198627943615346e-06,2.4879263823488845e-06,1.7533019115063878e-05,1.1578012123654508e-06,1.8845221023481007e-06
11,2.0497351707382023e-06,8.926799316122792e-07,1.0520144202934866e-06,1.3380455987892288e-06,1.5298866523765536e-06,2.187747840753509e-06,1.0592020262979876e-06,1.390142930114844e-06,5.8257050923479605e-06,3.3431467586752363e-05,7.894856960995791e-07,1.5581060175057505e-06,2.6636220920908954e-06,1.906478012534929e-05,1.2150981495406872e-06,1.985720000108636e-06
12,2.094841075119714e-06,9.618639060734805e-07,1.1061536866369684e-06,1.4292595780278322e-06,1.612682711124818e-06,2.244342406783884e-06,1.124826309110943e-06,1.4346182732161066e-06,5.952158512117357e-06,3.3846864659457424e-05,8.370046917903557e-07,1.5849667042205345e-06,2.8303886019242058e-06,2.0594917127343494e-05,1.2683912833310468e-06,2.0691250151338062e-06
13,2.128307603200859e-06,1.029327574748946e-06,1.156622294692352e-06,1.517775831422235e-06,1.695644211470145e-06,2.2903444358424677e-06,1.1866036207701766e-06,1.4743685924929717e-06,6.022867609423891e-06,3.3912670709549914e-05,8.806260747711736e-07,1.602276044595291e-06,2.9904039935124106e-06,2.211933298825573e-05,1.318129749805881e-06,2.1363034485509314e-06
