,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,5.530770687215238e-07,-1.451925264659689e-09,3.258614325889671e-07,-5.4196243451769065e-08,3.3702457070287504e-09,6.449446245563021e-08,4.056903332229935e-07,1.5098276839930808e-06,2.2625244292950296e-06,-4.5479283424809933e-08,1.2567760514725108e-07,1.9400572785465765e-06,-2.826665749942662e-08,6.718092913357236e-08,3.349042259686762e-07,5.501900115587352e-08
1,5.768968697561246e-07,8.509161818764355e-08,4.368997697319997e-07,4.372467472237999e-08,6.52786334028816e-08,1.0250499576447444e-07,5.278531817666022e-07,2.0402022684690226e-06,2.63269640721593e-06,4.8723228760082016e-08,1.8114715084593534e-07,2.3259587295933046e-06,7.400448563003979e-08,1.2953837718337498e-07,3.8844836199131537e-07,2.5209151459842006e-07
2,6.042324634119223e-07,1.687835743144975e-07,5.448420430932346e-07,1.392612649731955e-07,1.2660331923476638e-07,1.4136336576458117e-07,6.50286442751356e-07,2.565705635894709e-06,3.002885480817727e-06,1.4122318296055976e-07,2.3753785183992892e-07,2.752783119826068e-06,1.7336645750148515e-07,1.9190019696154893e-07,4.423414317735893e-07,4.4277609202258466e-07
3,6.348659769503734e-07,2.486652800814069e-07,6.48440570656755e-07,2.3151430038027679e-07,1.866107419631419e-07,1.8035890053850897e-07,7.720009034528274e-07,3.0809686411671813e-06,3.367925014479964e-06,2.3170964683263743e-07,2.9429922708730616e-07,3.2221446089217964e-06,2.6865728853507784e-07,2.5297446667271634e-07,4.956570955172994e-07,6.246896831750348e-07
4,6.685881646754881e-07,3.2399349294626825e-07,7.465790757246002e-07,3.1978043463095046e-07,2.447958466488675e-07,2.1893644367899422e-07,8.919278697632805e-07,3.5806025028617434e-06,3.7230837120230962e-06,3.199242968701029e-07,3.508917036432937e-07,3.7352940495117294e-06,3.5886691133947154e-07,3.1156130453089827e-07,5.476018146051436e-07,7.957069572409417e-07
5,7.051967808337874e-07,3.942090961197367e-07,8.383593347827415e-07,4.03613292457139e-07,3.008849998035699e-07,2.5677227411341526e-07,1.0088879095823945e-06,4.059166839071094e-06,4.064429857536413e-06,4.056632051633538e-07,4.0680381352648363e-07,4.293032724657833e-06,4.4309485751289007e-07,3.6668725247605464e-07,5.975248070762075e-07,9.541829470933974e-07
6,7.445299252955704e-07,4.588609783284729e-07,9.231306435314923e-07,4.828194912971459e-07,3.547602016505526e-07,2.938169615929687e-07,1.121627317214239e-06,4.5114741339533525e-06,4.389099634751351e-06,4.887477838485516e-07,4.616110158811455e-07,4.895626962459698e-06,5.205676006014164e-07,4.177433690453207e-07,6.44910114315492e-07,1.0990583049743417e-06
7,7.864634150839378e-07,5.176004255210702e-07,1.0004281761622796e-06,5.57412818506473e-07,4.063832282083243e-07,3.30217240520678e-07,1.2289264863013704e-06,4.932924187375117e-06,4.69533664758975e-06,5.689711208030902e-07,5.150134947956901e-07,5.5427342490024474e-06,5.906979696964296e-07,4.64497738045341e-07,6.893931833088172e-07,1.2297446012746625e-06
8,8.308371788965503e-07,5.702597171512045e-07,1.0698724687409825e-06,6.275523128663166e-07,4.557574092150827e-07,3.6616999355731817e-07,1.3297106531226778e-06,5.319477692623393e-06,4.982340832265162e-06,6.46068712312851e-07,5.667886763238598e-07,6.2333155034369615e-06,6.53108088009362e-07,5.069760785337311e-07,7.307921347664949e-07,1.3459243738767175e-06
9,8.77375068214322e-07,6.169278178116814e-07,1.1311207237740591e-06,6.935032339908104e-07,5.029062002490326e-07,4.0182711980350945e-07,1.4230799052512772e-06,5.667397563601954e-06,5.2500202250135006e-06,7.197327761206659e-07,6.166977667381463e-07,6.965506239675139e-06,7.076104418687843e-07,5.453384317795273e-07,7.690954622229142e-07,1.447482187495608e-06
