,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.33094334903657e-07,1.6765383671787624e-07,-6.147899564159621e-08,-2.954811741714579e-07,1.2854950644278021e-08,1.4116971546942234e-07,3.649486283341753e-07,2.8713826570295923e-07,4.31236850422744e-07,5.966021383862436e-08,9.357027628475988e-09,1.0000205804827038e-06,9.243027118587579e-08,1.59512303286695e-07,-2.4278897173110862e-08,2.3198078445366812e-06
1,1.814788704501005e-07,2.5683543163321686e-07,4.962567737239136e-08,-4.2660862395150766e-08,5.941999766547039e-08,1.8599996538579056e-07,4.5938308308970814e-07,5.332864571059049e-07,5.71933646961681e-07,1.8707699224937423e-07,1.739328321713181e-07,1.4453529949656382e-06,1.9591669641718136e-07,2.571100104634131e-07,3.295899982202904e-08,2.5071510567964153e-06
2,2.2839485504193266e-07,3.440320467379472e-07,1.6504121420884183e-07,1.957282745205723e-07,1.0279275690487753e-07,2.3153620643660093e-07,5.524056270610108e-07,7.768509834192405e-07,7.112277084898727e-07,3.1001461661468966e-07,3.323383202470778e-07,1.874238590765004e-06,2.950552057182929e-07,3.4991005583035754e-07,8.886302251870357e-08,2.7020771411956417e-06
3,2.7326249281804964e-07,4.2795190087495637e-07,2.8477301820197164e-07,4.1714543374950346e-07,1.4148833713813565e-07,2.7724838113441426e-07,6.414037005746155e-07,1.0141594307976255e-06,8.464412998818547e-07,4.269658140811548e-07,4.82673525127736e-07,2.2802271011444155e-06,3.8893835215782335e-07,4.3709596718916967e-07,1.4303340134283058e-07,2.9037507137171107e-06
4,3.157257857141538e-07,5.076448395767944e-07,4.0902823698646316e-07,6.192182896488017e-07,1.7446069926028738e-07,3.226191249771329e-07,7.238715733928396e-07,1.2425768442573714e-06,9.750335993767763e-07,5.365224841563306e-07,6.232887560325955e-07,2.657995166526006e-06,4.769280493036835e-07,5.179249820930683e-07,1.9512164115563885e-07,3.1108312634917047e-06
5,3.5561819854729835e-07,5.825136679506039e-07,5.381584462820598e-07,7.998179437316421e-07,2.0113711558102e-07,3.6715955278592553e-07,7.976621143535689e-07,1.4607089155164848e-06,1.094806216592959e-06,6.375634570354781e-07,7.52707528359463e-07,3.0035744458952468e-06,5.587273362360077e-07,5.918256474198094e-07,2.448238588846311e-07,3.321550388904028e-06
6,3.928683828381356e-07,6.521984287988504e-07,6.725523022312825e-07,9.571982552465525e-07,2.2130747346104202e-07,4.1045282254818415e-07,8.612936485843069e-07,1.6683308018680688e-06,1.2042046339658607e-06,7.294256553439801e-07,8.696206806339172e-07,3.3144209467831484e-06,6.343032542212657e-07,6.584347002363425e-07,2.918736671359836e-07,3.5338824704258165e-06
7,4.274469037612396e-07,7.164182318807836e-07,8.125555324630208e-07,1.0902121921022298e-06,2.3498045993935488e-07,4.5221748609887034e-07,9.141251935784827e-07,1.866134378599083e-06,1.3025427835082703e-06,8.118779210034763e-07,9.729891386199705e-07,3.5894802501362866e-06,7.037371163150552e-07,7.175008019754762e-07,3.360358780398384e-07,3.745611680780611e-06
8,4.5935907565390937e-07,7.748838952131816e-07,9.584834851041445e-07,1.1985700646003406e-06,2.4230416638054534e-07,4.923400252145098e-07,9.562813993067164e-07,2.0554600392946964e-06,1.3899903100832964e-06,8.849543399609373e-07,1.062139112029194e-06,3.829307664868527e-06,7.671318070387402e-07,7.687882416477932e-07,3.7712312537030617e-07,3.954188681035132e-06
9,4.88648886343358e-07,8.273085851080403e-07,1.1107145744033655e-06,1.283038289377728e-06,2.4354464369257885e-07,5.308472409341166e-07,9.883741802263014e-07,2.238111674431699e-06,1.4672834952000045e-06,9.488645249567834e-07,1.1367919649198968e-06,4.036095195114477e-06,8.246206308374112e-07,8.121434830098961e-07,4.150521605046083e-07,4.156518081614711e-06
10,5.154175335658305e-07,8.734590734804345e-07,1.2697461602640967e-06,1.3454675294728254e-06,2.390704457042875e-07,5.67830461121e-07,1.0111748876670173e-06,2.4162348987074817e-06,1.5353324211638102e-06,1.0040289505207184e-06,1.1970562760758204e-06,4.213440673683244e-06,8.764656659142586e-07,8.476481510060017e-07,4.4988540043132824e-07,4.3489208562374795e-06
11,5.398397628523315e-07,9.132105660151826e-07,1.4361182553154706e-06,1.3885967654010688e-06,2.293404630428625e-07,6.033539089874811e-07,1.025392006595411e-06,2.5921772707079818e-06,1.59497051782605e-06,1.051088288115047e-06,1.2434220158242687e-06,4.3658618869072434e-06,9.231272048414172e-07,8.756608190445171e-07,4.818077328039584e-07,4.527342116436766e-06
12,5.621384728403183e-07,9.465886781881664e-07,1.6102674434299395e-06,1.4156869749093411e-06,2.149173774134164e-07,6.37397264841482e-07,1.0316256140939668e-06,2.7682744469788487e-06,1.646962326364674e-06,1.0908027413658686e-06,1.2767571913221184e-06,4.498150295381975e-06,9.65184974720287e-07,8.967269458746143e-07,5.110806869142995e-07,4.6876646676720485e-06
13,5.825388621658053e-07,9.737599899222555e-07,1.7924641383653354e-06,1.430134514443086e-06,1.9647662783444026e-07,6.698677043337034e-07,1.0304535132097952e-06,2.9465842122467955e-06,1.6921966747533294e-06,1.1239242981352356e-06,1.2982501419815793e-06,4.614728885661415e-06,1.0031916877240791e-06,9.114678067972108e-07,5.380209695778776e-07,4.826021637450672e-06
14,6.012450948152525e-07,9.9497535484882e-07,1.982900094991318e-06,1.4352024329037371e-06,1.747749062900974e-07,7.006439651920366e-07,1.0225342756127147e-06,3.128653637779457e-06,1.7318064983397806e-06,1.151160075955271e-06,1.3092733979939214e-06,4.719270062534868e-06,1.0375747190302138e-06,9.205335728190032e-07,5.629951481122499e-07,4.939155307950927e-06
15,6.184268294234047e-07,1.0105418337014188e-06,2.1818205868273872e-06,1.4339092382053966e-06,1.5062515128671325e-07,7.29575089348182e-07,1.0086327793524165e-06,3.3153823632226563e-06,1.7670414949875743e-06,1.17321877572456e-06,1.311230354899026e-06,4.8146388258473685e-06,1.068595552079491e-06,9.246278133074538e-07,5.864171747345854e-07,5.024847380585449e-06
16,6.342110060633346e-07,1.020871394999879e-06,2.3895564247888853e-06,1.4290280730026953e-06,1.2492504061829424e-07,7.564256285118935e-07,9.895661311352382e-07,3.5069603641069183e-06,1.7990605885505145e-06,1.1908409695927947e-06,1.3054478002428706e-06,4.902927700837445e-06,1.0963892819559251e-06,9.245056704852036e-07,6.0874408022529e-07,5.082234449338636e-06
17,6.486897085114824e-07,1.0265647000311847e-06,2.6064743557940076e-06,1.4231224702052824e-06,9.868314366940907e-08,7.808427565969816e-07,9.66148864213844e-07,3.702830777683536e-06,1.8288963729480378e-06,1.204785925980838e-06,1.2931472073711353e-06,4.9854049915852165e-06,1.1210857505640364e-06,9.208967373558495e-07,6.304725036785422e-07,5.111767297097202e-06
18,6.61913777201413e-07,1.0284350468057046e-06,2.832987748296004e-06,1.4185836862459536e-06,7.299028583324423e-08,8.024191834988875e-07,9.391892374537261e-07,3.9016725042467615e-06,1.8575641774899901e-06,1.2157935422126126e-06,1.2754928784004718e-06,5.062433920119965e-06,1.1428984259861634e-06,9.144309978417283e-07,6.521303679421681e-07,5.114865313338545e-06
19,6.738653532282879e-07,1.0274208507366545e-06,3.0696609093367307e-06,1.4176627186666762e-06,4.898285074252406e-08,8.208488974309461e-07,9.09496775196948e-07,4.10139225288524e-06,1.8860905481550899e-06,1.2245585574303357e-06,1.253641623918744e-06,5.133499262377349e-06,1.1620730346036904e-06,9.05637775466866e-07,6.742420069785024e-07,5.0935817720728814e-06
20,6.844490544076303e-07,1.0244754335172405e-06,3.3172681291833076e-06,1.4224694748881345e-06,2.7842505018240683e-08,8.360645205099108e-07,8.778585771165632e-07,4.299090431285995e-06,1.915402005746696e-06,1.231743492560187e-06,1.228720444964351e-06,5.19739636804868e-06,1.1787464535959951e-06,8.950169948871802e-07,6.972743453549408e-07,5.050479830505462e-06
21,6.935386866331595e-07,1.0205462996514845e-06,3.5766749516857425e-06,1.4349482552801886e-06,1.080749900738033e-08,8.48227836399597e-07,8.450181927873931e-07,4.491037213463485e-06,1.946236147866529e-06,1.23794628747116e-06,1.2017448675647383e-06,5.252528002644766e-06,1.1928575954864509e-06,8.831020887477671e-07,7.215918865395411e-07,4.988632763216692e-06
22,7.010877706203935e-07,1.0165993005828456e-06,3.84855162350162e-06,1.4569106917261056e-06,-8.227964299357083e-10,8.576064111995601e-07,8.116799545661129e-07,4.6726963613756794e-06,1.9791413673954408e-06,1.2436031709920716e-06,1.173550727577401e-06,5.29725300006749e-06,1.204181320388605e-06,8.704410541786759e-07,7.474252834936054e-07,4.91153882627209e-06
23,7.072291350260719e-07,1.0136011623362675e-06,4.133049714455975e-06,1.490150895545808e-06,-5.679541792825347e-09,8.645053869110864e-07,7.785014053817924e-07,4.8387854693457875e-06,2.0144545793062533e-06,1.248951609097e-06,1.1447813429607182e-06,5.330255829364213e-06,1.2124583306148748e-06,8.57545353565186e-07,7.748478363519011e-07,4.822808873431175e-06
24,7.122601492215339e-07,1.0124728547455138e-06,4.429603964305464e-06,1.536545907838577e-06,-2.300950095911133e-09,8.693058218058942e-07,7.460799480406467e-07,4.983565031539571e-06,2.052231564280795e-06,1.2541019006399058e-06,1.115893505728726e-06,5.350809657561588e-06,1.2175385287004236e-06,8.448712887890261e-07,8.037609764261686e-07,4.7256988813771135e-06
25,7.165246935355123e-07,1.0140411429130919e-06,4.7368759261812266e-06,1.5980480365880168e-06,1.0927260969346008e-08,8.724795926003317e-07,7.149650029828461e-07,5.101581040005295e-06,2.0922406032186e-06,1.2591455945231821e-06,1.087171920149964e-06,5.358765377967843e-06,1.2194450511698682e-06,8.328049610504644e-07,8.338969452078139e-07,4.622767444180228e-06
26,7.202953983099448e-07,1.0189836784340281e-06,5.052720059134188e-06,1.6765838861612748e-06,3.584955417820501e-08,8.745014134196789e-07,6.856576041511512e-07,5.188603064836974e-06,2.134053510419841e-06,1.2642005691606658e-06,1.0587989022780235e-06,5.354307113505094e-06,1.2183339565948943e-06,8.216252958033339e-07,8.648655853113156e-07,4.515818310101656e-06
27,7.237198509720108e-07,1.0277882509660464e-06,5.374186590335789e-06,1.773957942690574e-06,7.455767311844812e-08,8.757390226883691e-07,6.585745029503561e-07,5.242229539098717e-06,2.1771605527485088e-06,1.2693567423601788e-06,1.0309507076954648e-06,5.337747392021357e-06,1.2144297042595865e-06,8.114889116448372e-07,8.962609915345632e-07,4.406073116513072e-06
28,7.268118198327635e-07,1.040751596555191e-06,5.697593079839976e-06,1.891847302455591e-06,1.2932855795221984e-07,8.764006992717273e-07,6.340183583711964e-07,5.261919051052638e-06,2.2210500675323674e-06,1.2746330213920675e-06,1.0038242965082133e-06,5.309564907714442e-06,1.2080273628730365e-06,8.024815606863214e-07,9.277563929048034e-07,4.294540609696709e-06
