,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,2.4180357494718104e-07,-2.262451626549646e-08,3.256538629293264e-07,7.192262535704354e-07,1.9658221710783778e-07,3.6412926963721655e-07,1.4861393587683753e-07,1.3021685762989903e-07,2.301436832547148e-06,2.1000366445575365e-07,8.870153828759809e-08,-1.4705575688792566e-07,1.2836967223021737e-07,9.82571065466992e-08,7.680780970341412e-08,3.049217643692297e-08
1,4.0166698266479776e-07,3.317108824712676e-08,4.21523714806825e-07,1.0322246369466496e-06,2.904468263053174e-07,4.287942209319039e-07,2.4575254203250526e-07,2.7697139285439064e-07,3.814009524823273e-06,2.861532422631942e-07,1.418420706118919e-07,4.691372025097891e-06,2.2287168357100754e-07,1.6375192303148046e-07,1.880485219430793e-07,1.8487256432607012e-07
2,5.577848486708285e-07,8.777627385949242e-08,5.166637057249502e-07,1.3429925825922256e-06,3.82284464551591e-07,4.925960973487822e-07,3.3772180634724997e-07,4.179930545072933e-07,5.326856669103752e-06,3.610670343995749e-07,1.9562868550290028e-07,9.34773516404946e-06,3.187544070911712e-07,2.2892494490991726e-07,2.965649515291023e-07,3.3667270960527777e-07
3,7.064097901824821e-07,1.4061714407618348e-07,6.096485256503923e-07,1.647059457689527e-06,4.711604343081403e-07,5.549635368308565e-07,4.2297395252040807e-07,5.518122077164547e-07,6.8085684899207204e-06,4.341746513362184e-07,2.495515990985996e-07,1.3773149795779174e-05,4.149839460045239e-07,2.9312337640552574e-07,4.0037952881285466e-07,4.845275906472852e-07
4,8.445233348645059e-07,1.9130547287647046e-07,6.992560201887108e-07,1.9408332651960034e-06,5.562512769419759e-07,6.155026973452338e-07,5.004658307080415e-07,6.771569042577899e-07,8.236055226492435e-06,5.049073748150905e-07,3.031669872585534e-07,1.7930349571264702e-05,5.106905587904201e-07,3.557661919046554e-07,4.977823066669003e-07,6.271467755258361e-07
5,9.700491826781976e-07,2.3965384461553707e-07,7.84496803323333e-07,2.2219777227360788e-06,6.368196586193414e-07,6.739419589168067e-07,5.697377814055942e-07,7.930740197850924e-07,9.595664507653009e-06,5.727226647726155e-07,3.560983052405726e-07,2.1792408218827764e-05,6.051378247368948e-07,4.163626832131307e-07,5.873799655005189e-07,7.632770847216701e-07
6,1.0818801514090405e-06,2.856184514703601e-07,8.645994088946617e-07,2.4895886780377866e-06,7.12173780386598e-07,7.300356082581855e-07,6.308227280237953e-07,8.989454279580278e-07,1.0881340035464729e-05,6.371217084138999e-07,4.080816958254303e-07,2.5338748971339992e-05,6.976678236360405e-07,4.7451697531444275e-07,6.681106822605666e-07,8.917320069465872e-07
7,1.179716645781974e-06,3.292454982931567e-07,9.390018229546223e-07,2.744129267404501e-06,7.816405440817551e-07,7.835342525181005e-07,6.840280634367832e-07,9.943957485435603e-07,1.2091574888680795e-05,6.976749561204756e-07,4.59035896404175e-07,2.8554422645873504e-05,7.877278510417592e-07,5.299073939131179e-07,7.393443505501776e-07,1.0114977568803962e-06
8,1.2637866854306457e-06,3.706477114212137e-07,1.0073718488677222e-06,2.987211475892318e-06,8.44568721830995e-07,8.342334595959312e-07,7.297340818845552e-07,1.0791957256833837e-06,1.3226678398743604e-05,7.54059733698023e-07,5.09054978613449e-07,3.143495537355265e-05,8.749307394940546e-07,5.822595763837009e-07,8.010267619450252e-07,1.1218440714952683e-06
9,1.3345420555115322e-06,4.0998401089196403e-07,1.0696071337113123e-06,3.2213236205085015e-06,9.003556381991549e-07,8.819857339798768e-07,7.683440941571467e-07,1.1532572324830228e-06,1.4286674975047002e-05,8.061106779710888e-07,5.583280272431745e-07,3.3991883249444666e-05,9.590332640405125e-07,6.313340646816449e-07,8.536960133613441e-07,1.2223790834609979e-06
10,1.3924598821727146e-06,4.474596613733693e-07,1.1257570110827808e-06,3.4495335783800415e-06,9.484883976216021e-07,9.266624737176846e-07,8.003772725852718e-07,1.2167321556231787e-06,1.5270111888731324e-05,8.538378403366166e-07,6.070817860838776e-07,3.625375353858933e-05,1.039844720472961e-06,6.769317528511093e-07,8.982987752760882e-07,1.313004301039339e-06
11,1.4380542587777166e-06,4.833463495461235e-07,1.1758795163913191e-06,3.6751475910913234e-06,9.886089341401056e-07,9.6814198691106e-07,8.265504395392737e-07,1.2701223280261587e-06,1.6174278902372102e-05,8.973471368659319e-07,6.555486209970158e-07,3.826218088656376e-05,1.1171700872896627e-06,7.188826840570803e-07,9.359175726151905e-07,1.3937696344471034e-06
12,1.472019588924572e-06,5.179629273660875e-07,1.2199132707178808e-06,3.901326339689067e-06,1.0205862630766555e-06,1.0063082939326778e-06,8.477230769784611e-07,1.3142520860718867e-06,1.6996660682523255e-05,9.367439070807033e-07,7.039281886763797e-07,4.006552001443685e-05,1.19083974072361e-06,7.570352293351141e-07,9.675744827138155e-07,1.4647448292909861e-06
13,1.4952952878275843e-06,5.516127703162526e-07,1.2576655459998198e-06,4.130717077576749e-06,1.0445287363979295e-06,1.041064439400157e-06,8.647550272694167e-07,1.3500781403193076e-06,1.7736866118686734e-05,9.721645513876112e-07,7.523557254866481e-07,4.171287714211768e-05,1.2607857172832163e-06,7.912994184625537e-07,9.941497393708334e-07,1.5259857354622546e-06
14,1.50895507194393e-06,5.84533269276403e-07,1.2889503611806684e-06,4.365185267039017e-06,1.06069592241211e-06,1.0723921774598677e-06,8.7839674697329e-07,1.3785126946144859e-06,1.839820097132212e-05,1.0039127646209624e-06,8.008813564677507e-07,4.324993589945843e-05,1.327081444333663e-06,8.216945173211092e-07,1.0163436924232302e-06,1.5775038308960377e-06
15,1.514050189457119e-06,6.168755776725418e-07,1.3137655838533012e-06,4.605675201874241e-06,1.0693611805153152e-06,1.1003869505963927e-06,8.892389207006332e-07,1.4003649548308198e-06,1.898781077669672e-05,1.0325511129164932e-06,8.494517928351981e-07,4.471650118443719e-05,1.3898870464827423e-06,8.483117671094867e-07,1.0346526824234185e-06,1.6192420296689684e-06
16,1.511576449080911e-06,6.486997983765808e-07,1.3323694979823337e-06,4.852166814368457e-06,1.070733133348241e-06,1.1252090871612173e-06,8.977074833047028e-07,1.4163024010594977e-06,1.95148884912329e-05,1.058854359004471e-06,8.97892431505811e-07,4.6144836028977056e-05,1.4493180501902983e-06,8.712144816285693e-07,1.049381250967477e-06,1.6512034155008893e-06
17,1.502536039407696e-06,6.799850117977206e-07,1.345257718638568e-06,5.103706779606673e-06,1.0650244296096454e-06,1.1470070341173629e-06,9.04127057068266e-07,1.4268109311275674e-06,1.99885072732631e-05,1.0836541119167831e-06,9.458907349529744e-07,4.7558105321826504e-05,1.505327460226424e-06,8.903980354070641e-07,1.060703355384034e-06,1.6736865221596697e-06
18,1.4879554878316908e-06,7.106460440907575e-07,1.3531271024131946e-06,5.358456728817734e-06,1.0526302271963663e-06,1.165904196317185e-06,9.088464836588207e-07,1.4322356974481709e-06,2.0417245875448048e-05,1.10768991885887e-06,9.929912531893686e-07,4.896896530542624e-05,1.557671231711255e-06,9.058744402921671e-07,1.0687665702591037e-06,1.6874036514771903e-06
19,1.4688322205569337e-06,7.40527298229401e-07,1.3568364115844897e-06,5.613638344254954e-06,1.0342470464720252e-06,1.1820783750888219e-06,9.123445527245563e-07,1.432851308680849e-06,2.0810170451603392e-05,1.1315408919898307e-06,1.0386505308176545e-06,5.037871499416666e-05,1.6059292441788406e-06,9.177910195584847e-07,1.0737874825926051e-06,1.6933910610112145e-06
20,1.4460614268456354e-06,7.693921638971949e-07,1.3573073247441756e-06,5.86537159867104e-06,1.0108274070607989e-06,1.1958576123917216e-06,9.15224632755727e-07,1.4288564392635325e-06,2.117689427155115e-05,1.1556064638355498e-06,1.0823803178599515e-06,5.177715182917394e-05,1.6495472540760866e-06,9.264549980394917e-07,1.076065715769609e-06,1.692830605734857e-06
21,1.4203686591092314e-06,7.969620257771656e-07,1.3553965447954926e-06,6.108548123165679e-06,9.83442090240937e-07,1.207722278042523e-06,9.180988357289673e-07,1.4203080950448432e-06,2.152619668682528e-05,1.1800922831850176e-06,1.1238724537472652e-06,5.314279831169046e-05,1.6879331716697222e-06,9.322420360923924e-07,1.0759484959379632e-06,1.6869295333420084e-06
22,1.3922905059201304e-06,8.22991784073328e-07,1.3518394417383588e-06,6.336872721317549e-06,9.531648631679282e-07,1.218193999233567e-06,9.214658094920982e-07,1.4071100600762456e-06,2.1864662540024196e-05,1.2049935178983568e-06,1.1629722899365015e-06,5.444318068469853e-05,1.7205970672319042e-06,9.354737767208546e-07,1.073849894674213e-06,1.6768503552013493e-06
23,1.3622537002657983e-06,8.47330521541223e-07,1.347262111578452e-06,6.543189941564042e-06,9.210116686939122e-07,1.22769505304605e-06,9.256665706665725e-07,1.3891685015045836e-06,2.2196241778747077e-05,1.2300933513057471e-06,1.1995541228700862e-06,5.563568489652639e-05,1.747242113589282e-06,9.363611049774871e-07,1.0702873067199317e-06,1.6636090902511584e-06
24,1.3307061658769352e-06,8.699600097182538e-07,1.3421788862894738e-06,6.720161335314786e-06,8.879093087090633e-07,1.2364562573459551e-06,9.309017032632368e-07,1.3666669668451945e-06,2.2522823427576167e-05,1.25500704268086e-06,1.2334213622409952e-06,5.667080845646897e-05,1.7677608280761862e-06,9.350318127224357e-07,1.065833439663843e-06,1.6479755015208648e-06
25,1.2981836932254018e-06,8.910258493685853e-07,1.3369672879315424e-06,6.861191900472992e-06,8.546719398295044e-07,1.2444785335771181e-06,9.372523440156149e-07,1.3402261029391388e-06,2.2845305675892488e-05,1.2792512931088533e-06,1.2642371844122127e-06,5.749938057960082e-05,1.782204463370732e-06,9.316248959254009e-07,1.0610325656903828e-06,1.6304715007644562e-06
26,1.265254758954011e-06,9.108450746138532e-07,1.3318781335953302e-06,6.961407966070114e-06,8.219814332136772e-07,1.2515365758080409e-06,9.446907900806375e-07,1.3107956957726107e-06,2.316353607599454e-05,1.3023170547021846e-06,1.2914936075733166e-06,5.808188338687306e-05,1.790800851453707e-06,9.264193040751444e-07,1.0563384040165994e-06,1.611473012165362e-06
27,1.2324056384351746e-06,9.298532535666242e-07,1.3270970426024745e-06,7.018450406730426e-06,7.903787244552121e-07,1.2572424821620662e-06,9.531226624099659e-07,1.2793963301768349e-06,2.347470170738055e-05,1.32376946147931e-06,1.3145725431870934e-06,5.8394739710882245e-05,1.7939559605770046e-06,9.198741121136533e-07,1.0520467051041668e-06,1.591302252630921e-06
28,1.1999605069361781e-06,9.484935187462182e-07,1.322791612776883e-06,7.032758973676585e-06,7.602665694661568e-07,1.2611610461463728e-06,9.62465011345974e-07,1.246941647576405e-06,2.3772207938527385e-05,1.3433251936840917e-06,1.3328660692478317e-06,5.84302077220648e-05,1.7921233353543325e-06,9.125157619963849e-07,1.048249668882847e-06,1.570199653490519e-06
29,1.1680496606162449e-06,9.671065049367739e-07,1.31907036902067e-06,7.007142331017181e-06,7.319147560181052e-07,1.2629193464383915e-06,9.726764903603353e-07,1.2142220088884983e-06,2.4046835496714117e-05,1.3608597926807466e-06,1.3458572722799549e-06,5.819126345092079e-05,1.7855991153316811e-06,9.0481876682554e-07,1.0448678099160936e-06,1.5482500213150928e-06
30,1.136617049331103e-06,9.858726695348035e-07,1.315879655710197e-06,6.945778548029668e-06,7.054713056819698e-07,1.262272977743731e-06,9.83697029628529e-07,1.1819336212116072e-06,2.42893102812139e-05,1.376402324181556e-06,1.3531359722130405e-06,5.768479967543281e-05,1.7744240861112538e-06,8.971913396226886e-07,1.0417439791523222e-06,1.525428299161838e-06
31,1.1054968887018098e-06,1.0048064097708211e-06,1.312935244258689e-06,6.8530570797241305e-06,6.809899282567776e-07,1.2591402881079624e-06,9.953784080578632e-07,1.1506535458092468e-06,2.44915469706542e-05,1.3901025558214664e-06,1.3544410458632782e-06,5.691522392364896e-05,1.7584660257278438e-06,8.899870331078883e-07,1.038717671229058e-06,1.5017573733339694e-06
32,1.0745487697672169e-06,1.0237885029334774e-06,1.309765898072614e-06,6.732814650330564e-06,6.584691205772713e-07,1.2536230450843018e-06,1.0074717946523414e-06,1.1207983927142627e-06,2.4645557816006465e-05,1.4021078802722634e-06,1.3497748008988043e-06,5.588024776984905e-05,1.7375758294928688e-06,8.834840409296865e-07,1.035618643204627e-06,1.4774010259357339e-06
33,1.043781119916808e-06,1.0426320996490878e-06,1.3058903193606819e-06,6.5883062997663685e-06,6.37877917363876e-07,1.246008227148733e-06,1.0196458365915672e-06,1.092634234868661e-06,2.474214969288146e-05,1.412415427352381e-06,1.3394464124397084e-06,5.4571740223750476e-05,1.7116907665283961e-06,8.778691913403058e-07,1.0322288656118928e-06,1.4525805887651856e-06
34,1.0133944162618037e-06,1.061138070953972e-06,1.3010388133025727e-06,6.4226433411670575e-06,6.191451487018107e-07,1.2367296730330899e-06,1.0315200008137284e-06,1.066322939922807e-06,2.4771158672644946e-05,1.4208142503076293e-06,1.323925436181293e-06,5.29826477772171e-05,1.680921997039716e-06,8.73221234128712e-07,1.0282780891534506e-06,1.4274244763595332e-06
35,9.837148955162665e-07,1.079084503786828e-06,1.2952380432640085e-06,6.239195132736137e-06,6.021327292960475e-07,1.2262848766348277e-06,1.0426971085244672e-06,1.0419447513358953e-06,2.4721958695726263e-05,1.4269664313870756e-06,1.303655650626863e-06,5.111656235993206e-05,1.645711772700495e-06,8.694745172659001e-07,1.0234559488929162e-06,1.4019222495419454e-06
36,9.55067357136872e-07,1.09620265203068e-06,1.2886811332515899e-06,6.041739993535451e-06,5.866294981565196e-07,1.2151416595766234e-06,1.0527637119049703e-06,1.0195156372910215e-06,2.458269641899156e-05,1.4305850507035935e-06,1.2790297668163747e-06,4.899467903712643e-05,1.6069621579683828e-06,8.664108589588542e-07,1.0174253208710647e-06,1.3760386335961336e-06
37,9.276822892785306e-07,1.1122453496251615e-06,1.2815508562631365e-06,5.834321716088614e-06,5.723769454637799e-07,1.2036709019217608e-06,1.0613093019461056e-06,9.990340068024854e-07,2.4339990008765205e-05,1.4315983742215165e-06,1.2504755441374647e-06,4.665658965271717e-05,1.5659689300439494e-06,8.636931129418261e-07,1.0098726337001248e-06,1.3499226253208008e-06
38,9.01665739015484e-07,1.1271222194923616e-06,1.2739916257722228e-06,5.620827510268226e-06,5.591294128114067e-07,1.1921017408056776e-06,1.0679931021277166e-06,9.804912252852955e-07,2.3981619151189194e-05,1.4302086435331981e-06,1.2184934810750713e-06,4.415470961361962e-05,1.524177396165595e-06,8.609045952626814e-07,1.0006260895210518e-06,1.3240177793517113e-06
39,8.770031302007282e-07,1.1409669271418562e-06,1.2661851277833477e-06,5.4045359600212365e-06,5.467117752559224e-07,1.1804935908627645e-06,1.0725729682146673e-06,9.638080404104518e-07,2.350113029693512e-05,1.4268212998999764e-06,1.1836131959371023e-06,4.154549985627755e-05,1.4829252342326044e-06,8.576145343481452e-07,9.89768768193187e-07,1.2989557836662344e-06
40,8.53582461633271e-07,1.154062192071309e-06,1.2583670067055376e-06,5.1879089187870176e-06,5.350160974908314e-07,1.1687341901594735e-06,1.0748680522549936e-06,9.487761308177788e-07,2.2901224360169345e-05,1.421889354889416e-06,1.1463349447683936e-06,3.88818030521985e-05,1.4433004906577955e-06,8.534713019517127e-07,9.776136380308827e-07,1.2753747291854797e-06
41,8.312350873659264e-07,1.166678182229482e-06,1.2507586982011098e-06,4.97254951835986e-06,5.239711890841082e-07,1.1565640767487187e-06,1.0747256021170277e-06,9.350859737602756e-07,2.2194086700350757e-05,1.4157718755436912e-06,1.1070935150226715e-06,3.6208932931631914e-05,1.4061145468137657e-06,8.482475305184396e-07,9.64560916913611e-07,1.253812169035987e-06
