,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,4.844402892424889e-08,5.468829976209894e-08,1.3623390222555146e-06,2.9347913646780316e-07,2.086849500533856e-08,8.732078956149007e-08,2.111919262395056e-07,1.5964244697623805e-07,-6.338360536041685e-07,1.7009627733525023e-07,1.581115783369147e-07,-3.3265230488227456e-06,8.023485945664677e-08,1.588255875715102e-07,5.606094501931083e-08,1.7010344720030027e-08
1,9.034840722506812e-08,1.3387771814519885e-07,1.5476967320031084e-06,4.031494560182577e-07,9.168529439824952e-08,1.6481554786879487e-07,3.4280103223052304e-07,2.1985226337506672e-07,3.049574046472066e-06,2.452268685167384e-07,2.0933894346958111e-07,2.8720603676237895e-07,1.239948672691648e-07,2.2778833197910376e-07,1.7707310380813067e-07,1.8272085029283808e-07
2,1.3237822845553363e-07,2.116391482707321e-07,1.7387728142910332e-06,5.117293208129335e-07,1.5980912912513145e-07,2.3902360230546356e-07,4.712408675339512e-07,2.8113086800432686e-07,6.57046846856461e-06,3.202829465921826e-07,2.6237602303504347e-07,3.7500100080736385e-06,1.6817146635240734e-07,2.9519192502617864e-07,2.935015500204015e-07,3.4456439079546246e-07
3,1.741177739972825e-07,2.8715750453981313e-07,1.934353208590001e-06,6.17910290850895e-07,2.2442725040600212e-07,3.0954896328477773e-07,5.93932627681814e-07,3.432761575035096e-07,9.885711818521214e-06,3.9381742886873595e-07,3.165475131678256e-07,7.012204333551706e-06,2.1209713563403114e-07,3.609393440359778e-07,4.0401355571187207e-07,4.99875580930547e-07
4,2.1513350863651192e-07,3.5970673591373123e-07,2.133030867387397e-06,7.207046701149041e-07,2.848199029268672e-07,3.759924813505435e-07,7.084624919485558e-07,4.0604054103174706e-07,1.2959392619030856e-05,4.645606763816643e-07,3.7125675820775023e-07,1.0027561268914059e-05,2.5520673234467764e-07,4.249133129668393e-07,5.074865843000782e-07,6.465926042534126e-07
5,2.5496773667110294e-07,4.286840927872347e-07,2.333172877586009e-06,8.194017281907472e-07,3.4042325721572916e-07,4.37950308061442e-07,8.128239310617471e-07,4.6911710692625323e-07,1.5763553262524134e-05,5.314889259755072e-07,4.261096708813609e-07,1.2756579226667655e-05,2.970215384883897e-07,4.869515636398759e-07,6.03048329542234e-07,7.832653819395839e-07
6,2.931612330929252e-07,4.936089644558537e-07,2.5330246556190637e-06,9.134332838701322e-07,3.90844949142181e-07,4.950574014723866e-07,9.056917123255024e-07,5.321390095383552e-07,1.8276343266291886e-05,5.9380196690047e-07,4.809605087044954e-07,1.5169686684591293e-05,3.3715428594676605e-07,5.468434859947905e-07,6.899914576853991e-07,9.088385879139931e-07
7,3.293200759955592e-07,5.540770494721356e-07,2.7308817657211243e-06,1.0023001327584178e-06,4.358233176966728e-07,5.470313097042267e-07,9.866059783954101e-07,5.946739464694511e-07,2.047956968289748e-05,6.509384162862827e-07,5.358220398119648e-07,1.7249203907032972e-05,3.7532718845603987e-07,6.043216707246892e-07,7.677080844714195e-07,1.0225182460474847e-06
8,3.6319029064250885e-07,6.097619817938482e-07,2.925196827499652e-06,1.0856120526650356e-06,4.752204598490538e-07,5.936824166924293e-07,1.0559654923421658e-06,6.562113175979697e-07,2.2357728502778338e-05,7.026405380123675e-07,5.907467416612886e-07,1.8989811691769886e-05,4.1140457601490065e-07,6.59045834535656e-07,8.357645842450261e-07,1.1238479191842335e-06
9,3.946845984573918e-07,6.604858191051118e-07,3.114549889687561e-06,1.1631532644216124e-06,5.090935075519911e-07,6.349346537870833e-07,1.11482882956505e-06,7.161556557997711e-07,2.3897658975954342e-05,7.489180839474656e-07,6.457771427674203e-07,2.03978297896689e-05,4.4542300355089913e-07,7.106367469881634e-07,8.940355399985378e-07,1.2127850664849658e-06
10,4.2383778356113664e-07,7.062473078881928e-07,3.2974946261704632e-06,1.2348744447298286e-06,5.37735299768777e-07,6.708881985145951e-07,1.1646248756849208e-06,7.738608463239354e-07,2.508985736182036e-05,7.899014664692358e-07,7.009384526782845e-07,2.1489735182906087e-05,4.775450876098532e-07,7.587553243550671e-07,9.427546996568715e-07,1.2896118769751907e-06
11,4.507235496945382e-07,7.471423140273392e-07,3.472332354395265e-06,1.3008089451090854e-06,5.616005372836103e-07,7.018569468749316e-07,1.2068786482518757e-06,8.287375875461595e-07,2.5933864647610333e-05,8.257436467179189e-07,7.562533167423133e-07,2.2290300890886065e-05,5.079534972330905e-07,8.031400927770346e-07,9.824613596793698e-07,1.3547540675337604e-06
