,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.0076158582837677e-06,1.9342506077980796e-08,2.885688388825993e-07,2.907044512577463e-06,1.619881307540491e-06,2.0024035038633834e-06,6.151276852047661e-07,3.56951184116606e-07,3.027438818637151e-07,5.475858408212702e-07,2.833307492959224e-07,1.0040189744789756e-07,1.2410494167070016e-06,4.074145309571141e-07,-3.099941896217225e-07,2.8548697811393826e-07
1,1.274219640640826e-06,1.6187374555397017e-07,4.054029964930342e-07,3.89684355351816e-06,3.4265869872413543e-06,2.683499991039319e-06,7.327721216740581e-07,4.217366913088757e-07,4.1532968490192054e-07,6.759175464446226e-07,3.6895223124499875e-07,1.7661474656155987e-07,3.968768401321107e-06,7.071929459832433e-07,7.534649140998766e-07,2.7437913574648874e-06
2,1.552847818128625e-06,3.036447498368907e-07,5.205114098987044e-07,4.8507897353781375e-06,5.2185034287323085e-06,3.3292189715157085e-06,8.486158364712141e-07,4.883356256403659e-07,5.324679055101076e-07,8.081951719435564e-07,4.533763840417747e-07,2.5373936222662256e-07,6.609173690898936e-06,9.985977587900261e-07,1.7702249291611505e-06,5.131875235605284e-06
3,1.8415140297994786e-06,4.412936342407308e-07,6.319784739398368e-07,5.750753845278991e-06,6.980976017303273e-06,3.934037654100103e-06,9.61127362352238e-07,5.561943348545076e-07,6.532610447215888e-07,9.427905743984296e-07,5.350354005742813e-07,3.3055439406534225e-07,9.131670484617816e-06,1.276687882576922e-06,2.7285219251491054e-06,7.434251817346755e-06
4,2.1384688508831303e-06,5.721739051361195e-07,7.379133017281562e-07,6.579716777615586e-06,8.701964523941446e-06,4.49271023469866e-06,1.0689716301648558e-06,6.246918940775674e-07,7.771902314996314e-07,1.0781804458790766e-06,6.124709227139625e-07,4.059354269311586e-07,1.1507224420466152e-05,1.5371307078256955e-06,3.6188317260882787e-06,9.634808845230583e-06
5,2.442336445556647e-06,6.945795720833779e-07,8.366081636005885e-07,7.322981174948481e-06,1.0372184770204337e-05,5.000053252850763e-06,1.1709452739300164e-06,6.931519839172932e-07,9.039544500764497e-07,1.213142280615417e-06,6.843780605157879e-07,4.789434269400361e-07,1.3708605802162891e-05,1.7764264625110356e-06,4.434576244074783e-06,1.1716668718399642e-05
6,2.752108010353705e-06,8.077896872153226e-07,9.267555735725775e-07,7.969670261105847e-06,1.1984629397767615e-05,5.4507715234568994e-06,1.2659964933402562e-06,7.609074071245965e-07,1.0332520296116106e-06,1.3468721623865363e-06,7.497303454590248e-07,5.488973762257964e-07,1.5711663191226388e-05,1.9921082555030134e-06,5.172384187296457e-06,1.3662731293044987e-05
7,3.0669820938762795e-06,9.119499518499543e-07,1.0076404318208854e-06,8.513858072254135e-06,1.353395528287029e-05,5.83978120379081e-06,1.3533357221986538e-06,8.273539056806823e-07,1.164697963097867e-06,1.4788793370882092e-06,8.078731229556488e-07,6.154125411548514e-07,1.749808687730732e-05,2.1830206981276623e-06,5.831593817440276e-06,1.5456810361235925e-05
8,3.386123427835087e-06,1.0078451192650751e-06,1.0792151974666213e-06,8.954754650970126e-06,1.5016039048296745e-05,6.163226749678102e-06,1.4324913365409652e-06,8.919307696121542e-07,1.2979186486745355e-06,1.6087408930310446e-06,8.584571794278463e-07,6.78366119922138e-07,1.9058853330115675e-05,2.349480799069182e-06,6.413060201520471e-06,1.708508682318546e-05
9,3.7084413061056712e-06,1.0966042994590703e-06,1.1420026065123592e-06,9.295884027156655e-06,1.6427874453413963e-05,6.41966374209299e-06,1.5032649481751793e-06,9.540744758933118e-07,1.4326967237029496e-06,1.7359095622558395e-06,9.012544206712442e-07,7.377814092139575e-07,2.0396225578203434e-05,2.4930020599236713e-06,6.918416060093211e-06,1.85376497453311e-05
10,4.032456809030393e-06,1.1794234914851272e-06,1.1968619958885234e-06,9.543589250434848e-06,1.7768055537912736e-05,6.610475048862139e-06,1.5656312170231267e-06,1.0131808541095863e-06,1.5689676831026667e-06,1.859655843881561e-06,9.360176099419662e-07,7.937113344511233e-07,2.152234289793673e-05,2.6157878847508702e-06,7.350691020487748e-06,1.9809756009345624e-05
11,4.356266175233262e-06,1.2574000166733961e-06,1.2447285592557344e-06,9.705248364559644e-06,1.903786011617056e-05,6.739065926309901e-06,1.6196032790657269e-06,1.0685450616298557e-06,1.7066633997428208e-06,1.9791352570943024e-06,9.624976047486868e-07,8.462223736544567e-07,2.2454680409536292e-05,2.7204537555915594e-06,7.715257290661612e-06,2.0902260855725096e-05
12,4.677574554816244e-06,1.3314730623710788e-06,1.2864290500136849e-06,9.787683567694402e-06,2.0242337565034157e-05,6.809388688837508e-06,1.6651217746630834e-06,1.1193194167274426e-06,1.8455612521022936e-06,2.093524556830711e-06,9.805999889725943e-07,8.954475602882995e-07,2.3210981662610473e-05,2.8098927562063287e-06,8.019603238716074e-06,2.182092067530363e-05
13,4.993795436377691e-06,1.4024239930745224e-06,1.3226306664948103e-06,9.796409511366195e-06,2.139053454416894e-05,6.824951506712047e-06,1.7020711544217664e-06,1.1645827622680175e-06,1.9851791336265906e-06,2.202118519011018e-06,9.90569122331846e-07,9.415689021435111e-07,2.3805975864293575e-05,2.8870353475659583e-06,8.27197234400004e-06,2.257487291066744e-05
14,5.302234364453459e-06,1.4709372587190666e-06,1.3539050976360095e-06,9.73593797887081e-06,2.2494507612504766e-05,6.788983395782736e-06,1.7304132727697588e-06,1.2035252742284323e-06,2.124748675086217e-06,2.3043522467861576e-06,9.93056143419773e-07,9.847193359609667e-07,2.425021248411542e-05,2.954612163992709e-06,8.47994542037376e-06,2.317495471906653e-05
15,5.60032621186626e-06,1.5377007703610429e-06,1.3808135361474576e-06,9.610580335536301e-06,2.3567483536042728e-05,6.705364212374231e-06,1.7502732584131882e-06,1.2356549171522062e-06,2.2634268348792693e-06,2.3998125402046458e-06,9.89020227122611e-07,1.024945297996173e-06,2.4551021862495076e-05,3.0150101594396788e-06,8.64970149602092e-06,2.3632373990062823e-05
16,5.885761109032357e-06,1.6034719229961264e-06,1.403939432402723e-06,9.425079259743224e-06,2.4621670964331343e-05,6.579386836726821e-06,1.7618643175435096e-06,1.2609099795737345e-06,2.4007324748595364e-06,2.4882707617623306e-06,9.79567580293847e-07,1.0622692872580967e-06,2.471569387208583e-05,3.070221635033216e-06,8.785865873233527e-06,2.3957740740116656e-05
17,6.156321569747169e-06,1.6690686910668987e-06,1.4238876034632767e-06,9.184857766722643e-06,2.566618162048178e-05,6.417630217350975e-06,1.7653601796149187e-06,1.2795968301891966e-06,2.536863276597853e-06,2.569735714805519e-06,9.65829406049021e-07,1.0967403293963412e-06,2.475449760567539e-05,3.121895385046025e-06,8.89164162073558e-06,2.41599485119651e-05
18,6.409654393363868e-06,1.7353157774239276e-06,1.4413040487177316e-06,8.89599557823315e-06,2.670583749057886e-05,6.22699568267872e-06,1.7609235943452424e-06,1.2921735491469958e-06,2.672581385964009e-06,2.6445068058088613e-06,9.488879816030753e-07,1.1284091880130326e-06,2.4680499800217056e-05,3.1713657159981128e-06,8.96923277433902e-06,2.4244761760818338e-05
19,6.643471929749828e-06,1.8029737975004216e-06,1.4569141180327227e-06,8.565106969340454e-06,2.7741164811986887e-05,6.013719520691154e-06,1.748936902211203e-06,1.299025116524543e-06,2.808770149309334e-06,2.713122526182177e-06,9.297395332351666e-07,1.1572817263327672e-06,2.4507632833745558e-05,3.2195888930103557e-06,9.02042922957111e-06,2.4214205272019836e-05
