,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.5625243654082747e-07,1.0363654784356918e-07,-3.453493577533852e-08,3.4432901524371905e-08,6.244987153945883e-06,5.121316831115761e-07,1.0278665624436103e-07,6.874249854031358e-06,-4.970642645557885e-08,9.715470673530125e-08,4.558777037507355e-07,-6.455562790911798e-08,2.5040538878747174e-06,3.052063891255523e-06,4.833604809560985e-07,-1.1047102256823785e-06
1,2.443690816974923e-07,1.668938660212696e-07,4.0664819877128166e-08,1.638601388287034e-07,6.664329280428208e-06,6.012227686871245e-07,1.4998722730437015e-07,7.2533814321499005e-06,4.410569269079822e-09,1.4323264240381043e-07,5.431254699092501e-07,1.5775550007052432e-07,3.382433528343945e-06,4.634714936398661e-06,5.246247353414772e-07,-1.0588591174215153e-06
2,3.300796070336833e-07,2.291845278218572e-07,1.1460725988288792e-07,2.8992454367952684e-07,7.093263090814059e-06,6.937933705685787e-07,2.0138117337315657e-07,7.658019143368948e-06,5.970190980600562e-08,1.8932929226765282e-07,6.305848116079274e-07,3.7611790683362726e-07,4.278010701748539e-06,6.188647221372276e-06,5.673989746517025e-07,-9.852665662989528e-07
3,4.118799649920204e-07,2.8968211387683276e-07,1.8681000537048941e-07,4.1114700253425455e-07,7.516701563769444e-06,7.887188973207617e-07,2.573530715827295e-07,8.088737879271123e-06,1.149058306002153e-07,2.34693436490675e-07,7.173207424725681e-07,5.866300277333602e-07,5.184334718378112e-06,7.696833320873498e-06,6.112344203363765e-07,-8.809374447317785e-07
4,4.884304738714387e-07,3.4762128858830276e-07,2.568397141115508e-07,5.263712101164965e-07,7.923215051853043e-06,8.849114334902668e-07,3.182608244873825e-07,8.544713986015384e-06,1.6918724303504297e-07,2.785929072840931e-07,8.023075449056185e-07,7.862682551080789e-07,6.09538970058907e-06,9.143647910675317e-06,6.557016665449472e-07,-7.415637183286577e-07
5,5.586586640224834e-07,4.023638490822814e-07,3.2434871181001665e-07,6.347660666128795e-07,8.305648439725664e-06,9.815083083898663e-07,3.8442065715104334e-07,9.023738124988628e-06,2.2236041764268142e-07,3.2037570165436343e-07,8.844665602721112e-07,9.731559105269204e-07,7.005853941938893e-06,1.0514253667407468e-05,7.003751702806737e-07,-5.612106922838844e-07
6,6.218569512521417e-07,4.534661677356523e-07,3.890909976114575e-07,7.357485811086907e-07,8.660358678709141e-06,1.0781169430465147e-06,4.561315621801371e-07,9.522224982282756e-06,2.7489529722824334e-07,3.59558584477184e-07,9.628145429222928e-07,1.146617871050142e-06,7.910927611105802e-06,1.1794957226411799e-05,7.448224510843822e-07,-3.323467113094106e-07
7,6.777333644207709e-07,5.006604992554662e-07,4.5089762245126146e-07,8.28912802808503e-07,8.986010604965541e-06,1.174914224893131e-06,5.3376051803643e-07,1.003494851923665e-05,3.2769680898660663e-07,3.9584356006663336e-07,1.0366800390427179e-06,1.3070308961947343e-06,8.806016952527776e-06,1.2974741937365679e-05,7.886112440294674e-07,-4.633219064754568e-08
8,7.263890929047288e-07,5.437506184663251e-07,5.096386647289144e-07,9.140140068945136e-07,9.28245188482501e-06,1.2724882315379763e-06,6.178581249477202e-07,1.0554687310277618e-05,3.8186074054631893e-07,4.290539915615937e-07,1.1057802281243308e-06,1.4555142188552466e-06,9.68664187184102e-06,1.4046592788100495e-05,8.313624330550415e-07,3.0606657396136074e-07
9,7.682372071214843e-07,5.825204836514599e-07,5.652191216665913e-07,9.910009506458183e-07,9.549644772641279e-06,1.371560948072984e-06,7.092163213021533e-07,1.1072076717010354e-05,4.3854767699799185e-07,4.5907996509721666e-07,1.1700719793407047e-06,1.5935635865923656e-06,1.0548511013610463e-05,1.5007615295131305e-05,8.728006654706462e-07,7.34452082876139e-07
10,8.038927477014112e-07,6.167363207825166e-07,6.17616297881478e-07,1.0600472695460667e-06,9.786749804403634e-06,1.4727995117160276e-06,8.088071781391359e-07,1.1576013723750959e-05,4.989447019453491e-07,4.858570486444438e-07,1.2295814291067604e-06,1.722804489709347e-06,1.1387425606160435e-05,1.5858165390690245e-05,9.127111852029723e-07,1.2487097827638043e-06
11,8.340493124527486e-07,6.46247376883761e-07,6.668971791354645e-07,1.1215264926923132e-06,9.991869682612995e-06,1.5767565428886273e-06,9.176451844262901e-07,1.205521310717723e-05,5.642616629405252e-07,5.093615403746896e-07,1.2843884851069707e-06,1.8448940369035109e-06,1.2198931441003255e-05,1.6600792594197827e-05,9.508315839425152e-07,1.8588828800177725e-06
12,8.593676121393156e-07,6.711111818605561e-07,7.131675144413399e-07,1.1759138913142566e-06,1.0162579699125691e-05,1.683887544996417e-06,1.0366688250357802e-06,1.2501151018789968e-05,6.357282294108815e-07,5.296123453780192e-07,1.3346581543329254e-06,1.961463093873074e-06,1.2978052133120239e-05,1.723973567629488e-05,9.867902072155156e-07,2.575023144374354e-06
13,8.804269962008155e-07,6.916387073492127e-07,7.564969071405747e-07,1.2236545676971503e-06,1.0296333159318658e-05,1.7945654257330712e-06,1.1666795824593227e-06,1.291154357640301e-05,7.145601134464776e-07,5.466634897861713e-07,1.3805620668470431e-06,2.074065899720583e-06,1.3719386622218309e-05,1.778113655479489e-05,1.0201333267860326e-06,3.40702918030006e-06
14,8.977475896267985e-07,7.083198449844929e-07,7.968862290944512e-07,1.2650896797866178e-06,1.0390326789700788e-05,1.9090139580359035e-06,1.3083281259691115e-06,1.3292675084501007e-05,8.019080900644684e-07,5.606113824836068e-07,1.4221798257215566e-06,2.1841193872600214e-06,1.4417447775990616e-05,1.82333190021051e-05,1.050405339630326e-06,4.364452766819255e-06
15,9.118236362740147e-07,7.216921393867518e-07,8.343039444804658e-07,1.3004938209953892e-06,1.044184832569719e-05,2.0272206898448284e-06,1.4621254924722155e-06,1.365914520948229e-05,8.98808687342076e-07,5.716230467639176e-07,1.4595305482328382e-06,2.29281584023144e-06,1.5066938517198037e-05,1.8606218672652944e-05,1.0772299168508858e-06,5.456268794346482e-06
16,9.231295659737349e-07,7.322634551896881e-07,8.687705823829943e-07,1.3301334515726524e-06,1.0449656109188888e-05,2.148923372784479e-06,1.6284266318640086e-06,1.4031004385100754e-05,1.006134190611156e-06,5.799549181800561e-07,1.4926931608068299e-06,2.401050421804774e-06,1.5662842148505516e-05,1.890975918280552e-05,1.1003617032614344e-06,6.690651237022278e-06
17,9.321100084014939e-07,7.405188859878536e-07,9.003961635490398e-07,1.3542282607285247e-06,1.0415444945080384e-05,2.2736420586951888e-06,1.8073833171073536e-06,1.4430035218121184e-05,1.124558060159462e-06,5.859615428440473e-07,1.5219148067391196e-06,2.509372336103954e-06,1.6200454268154913e-05,1.915199249899927e-05,1.1197151667535087e-06,8.074960959039726e-06
