,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,-1.1576058868146675e-08,1.6244895548516377e-07,1.3222842456548352e-07,2.975560890813852e-07,9.886246577140758e-06,4.949314031860006e-07,3.577095887991726e-07,4.23377844107306e-06,3.302148835748247e-07,3.690260349605278e-08,2.8674015292067977e-07,4.7361620063914206e-07,3.7760439479420694e-06,4.2980652564652866e-07,1.911950789866586e-07,2.362677244378673e-05
1,4.75929140210202e-08,1.7731817480633124e-07,1.7435719489370843e-07,3.333803104526018e-07,1.1858596020197639e-05,6.925215673569069e-07,6.783747611560223e-07,7.019491753753254e-06,4.973929689318794e-07,1.1963586821385281e-07,3.282438692493926e-07,5.072134939011646e-07,4.651656146177312e-06,4.665194833693801e-06,3.343928637579762e-07,3.792147749938996e-05
2,1.043642054315687e-07,1.930434599238623e-07,2.179327525669441e-07,3.69419514500984e-07,1.3829590314127942e-05,8.954987221587555e-07,1.0134009558294255e-06,9.798401319068072e-06,6.599578246848482e-07,2.00723144172603e-07,3.7086416422257923e-07,5.437197492432689e-07,5.5132769698933775e-06,8.710426688330039e-06,4.7432264618046057e-07,5.180829119438889e-05
3,1.5862596314455896e-07,2.093599869708566e-07,2.627396976181312e-07,4.054101518059873e-07,1.5759135020576774e-05,1.1006820843997054e-06,1.3617713611491403e-06,1.2536933197265942e-05,8.172007095084408e-07,2.7869554035882925e-07,4.142715418012797e-07,5.825860199903181e-07,6.354490093642304e-06,1.2469239816609134e-05,6.082369368335019e-07,6.510700442432993e-05
4,2.1027411549724232e-07,2.2614409716063575e-07,3.0860262641952197e-07,4.410937034283402e-07,1.761199481710843e-05,1.3051033783775194e-06,1.7225405565337103e-06,1.5203080205596086e-05,9.684179449400996e-07,3.5235918671501563e-07,4.582288502355085e-07,6.233484933913642e-07,7.168752634849863e-06,1.586392737839576e-05,7.335640995113145e-07,7.765653492092811e-05
5,2.591963940513005e-07,2.43360791061584e-07,3.5537501449486975e-07,4.762049901063625e-07,1.9360758906073683e-05,1.5063401278628132e-06,2.0948056872649123e-06,1.776971649063568e-05,1.1128181271055991e-06,4.209712193533506e-07,5.025987430011258e-07,6.656266009648818e-07,7.950007266649549e-06,1.8840155795026564e-05,8.48150829461648e-07,8.9323905287897e-05
6,3.052639883636624e-07,2.6101218989713037e-07,4.0290788783627786e-07,5.104721868248117e-07,2.0987412408586e-05,1.7027796528477865e-06,2.477561225232845e-06,2.0217237938907963e-05,1.249504592757915e-06,4.842412024684896e-07,5.473016975650806e-07,7.090798923928297e-07,8.693208771453356e-06,2.1368095111092077e-05,9.505343856960856e-07,0.00010000922621390066
7,3.483201947080865e-07,2.791256697228614e-07,4.5100364019138654e-07,5.436265527844764e-07,2.2483203362790713e-05,1.8936437624632725e-06,2.8695938210951044e-06,2.2533042280499135e-05,1.3776049049359561e-06,5.421515763862765e-07,5.922886563339203e-07,7.533997114152241e-07,9.39431201297171e-06,2.3440427814681676e-05,1.0400850896600178e-06,0.00010964509450700511
8,3.881704417735031e-07,2.9774096356940373e-07,4.993858946740307e-07,5.75395587294919e-07,2.384702964390358e-05,2.0787467217671646e-06,3.269479109494592e-06,2.4707911179951307e-05,1.4965585097713685e-06,5.947893316221956e-07,6.375337259547601e-07,7.983459964024135e-07,1.0049861711343008e-05,2.506890428752746e-05,1.116935307400103e-06,0.00011819311724362927
9,4.246138255755895e-07,3.168766481836043e-07,5.47694045723114e-07,6.054963168048439e-07,2.5082681821715106e-05,2.2581000798161328e-06,3.6755876726339023e-06,2.6732241928595732e-05,1.6064469607690232e-06,6.422859186826397e-07,6.83022020646272e-07,8.437752550511157e-07,1.0656793106414862e-05,2.6280539753200477e-05,1.1817751246247756e-06,0.00012564161768570013
10,4.575417590743793e-07,3.365065775530862e-07,5.954893862229245e-07,6.336395239278761e-07,2.619532266567108e-05,2.4315766005145157e-06,4.086057496930224e-06,2.8595022626613375e-05,1.7080835017227427e-06,6.848198886083253e-07,7.287366161008259e-07,8.895784269646145e-07,1.1212702433074689e-05,2.7112930161575178e-05,1.2356046288240167e-06,0.00013200336813774113
11,4.870491266445237e-07,3.5656434016765956e-07,6.422605054999633e-07,6.59525191517799e-07,2.718800172276132e-05,2.5988226491586953e-06,4.498817746469866e-06,3.028552245873701e-05,1.8027272583682329e-06,7.226492637393773e-07,7.746530311580619e-07,9.355532371891039e-07,1.1715965661633329e-05,2.7608467240087584e-05,1.2794709180977073e-06,0.00013730711748265718
12,5.134549168923616e-07,3.7696416376035603e-07,6.87442566754501e-07,6.828787402909577e-07,2.8059391125385447e-05,2.7593887665358626e-06,4.911790983115668e-06,3.179569428117999e-05,1.8917311052249513e-06,7.561285983152357e-07,8.207375052006577e-07,9.813264015106797e-07,1.2165003534615874e-05,2.780967416659846e-05,1.3142594679577847e-06,0.00014158225816382987
13,5.372072764884355e-07,3.9761383565261206e-07,7.304714647864479e-07,7.035683751404074e-07,2.8803174559394546e-05,2.9128368781653443e-06,5.323291536762928e-06,3.312175698434091e-05,1.9764088422071935e-06,7.856591882020747e-07,8.66933324574119e-07,1.026377511367054e-06,1.2557131223539666e-05,2.7757699057155877e-05,1.3406161979780966e-06,0.00014484709673886974
14,5.587667514815065e-07,4.1842145498912637e-07,7.708261247678619e-07,7.216917040220204e-07,2.9409139863630147e-05,3.05868658750022e-06,5.732399189743727e-06,3.426462771630889e-05,2.0579728418752566e-06,8.116322806312226e-07,9.131455334015103e-07,1.0701860184854056e-06,1.2888195072497083e-05,2.749218877540191e-05,1.3589873329992768e-06,0.00014711022920446313
15,5.785478284789915e-07,4.3931437756527853e-07,8.080011029708316e-07,7.375150178883099e-07,2.9866597805148897e-05,3.196330153166276e-06,6.138972357585389e-06,3.522965006174371e-05,2.137417708947938e-06,8.344335888540608e-07,9.592700775274087e-07,1.1124366792963208e-06,1.3153648481387986e-05,2.7049980230097837e-05,1.3697024491012445e-06,0.00014837905151763559
16,5.969142069427124e-07,4.602458563750646e-07,8.4147151409927e-07,7.513170440697792e-07,3.0169485651559256e-05,3.3250785678661806e-06,6.54316832649257e-06,3.6025862846415534e-05,2.215474648786019e-06,8.544532573501622e-07,1.0052573101479596e-06,1.1530745095976683e-06,1.3350839649467116e-05,2.6463467104828267e-05,1.373013017718466e-06,0.0001486610786262265
17,6.141911432387187e-07,4.811766354189087e-07,8.707535405202609e-07,7.632680845967056e-07,3.0320599413681e-05,3.4443265779234404e-06,6.944697486352596e-06,3.666420052425926e-05,2.2926536755193293e-06,8.720839156505826e-07,1.0511369988664318e-06,1.1921364510934974e-06,1.348151616698852e-05,2.5760443512660192e-05,1.3690818782209977e-06,0.0001479579968441343
18,6.306566310634375e-07,5.020708229884442e-07,8.955335623314052e-07,7.734141535233643e-07,3.033317040644827e-05,3.5537337421974283e-06,7.34225478107726e-06,3.715453217661544e-05,2.3693124349951167e-06,8.877516412343587e-07,1.0969894086656118e-06,1.2295608575203284e-06,1.3553032211560422e-05,2.496510450007771e-05,1.3580498249241687e-06,0.0001462679546593349
19,6.465192871356478e-07,5.229080964258984e-07,9.15750631873972e-07,7.817526070915737e-07,3.0230019754463297e-05,3.6533384349884926e-06,7.733455911509683e-06,3.750393885108681e-05,2.4457526236137344e-06,9.019268974265751e-07,1.1429045274119933e-06,1.265203065199997e-06,1.3577421302209647e-05,2.4099037238308876e-05,1.3402282382409515e-06,0.0001436016124282409
20,6.619202469985782e-07,5.436762412286587e-07,9.315778832889257e-07,7.883332568605633e-07,3.0041025229273097e-05,3.743513294357236e-06,8.115251427540611e-06,3.771891502029826e-05,2.5222508799556876e-06,9.150922386507066e-07,1.1889280770442141e-06,1.2990653843508681e-06,1.3568998992847205e-05,2.3181457717374813e-05,1.3162621224879783e-06,0.00013999917909949202
21,6.769483549904195e-07,5.643502248900534e-07,9.433363952351607e-07,7.932973931835612e-07,2.9799109420133545e-05,3.824703324217968e-06,8.484547683251499e-06,3.781008165883985e-05,2.5989954765609363e-06,9.27720061344584e-07,1.2349731840248926e-06,1.3314849105122654e-06,1.3541894923451211e-05,2.2228501077471363e-05,1.2871212196971364e-06,0.0001355367744474532
22,6.916413054690972e-07,5.848781507521688e-07,9.513986613425335e-07,7.968220649084808e-07,2.9535661255818108e-05,3.897108979904328e-06,8.83877792974213e-06,3.779508002481967e-05,2.676069448081083e-06,9.402358359612516e-07,1.280743577621861e-06,1.3630720772039907e-06,1.3508624324858887e-05,2.1252309100484692e-05,1.2539507421525214e-06,0.00013032220083504422
23,7.059692931435646e-07,6.051596508408133e-07,9.561189011826742e-07,7.99057250875325e-07,2.9277658829582582e-05,3.9606296560910194e-06,9.176293975557983e-06,3.7697070265086035e-05,2.7534498159526797e-06,9.529602541887592e-07,1.3257380792897465e-06,1.3945843046936785e-06,1.3480032187759305e-05,2.0261036823357926e-05,1.217890052478672e-06,0.00012448536905484238
24,7.198152821674575e-07,6.250207505837918e-07,9.57807814187498e-07,8.001310173675831e-07,2.904763505511539e-05,4.0151041619373665e-06,9.496575600452528e-06,3.754000708495991e-05,2.8309064449597404e-06,9.661020645847609e-07,1.3693266726630004e-06,1.4269269696862989e-06,1.3465971456610813e-05,1.9260106302855995e-05,1.1799461299291901e-06,0.00011816708453336922
25,7.329826462649591e-07,6.442441697918044e-07,9.567460641123237e-07,8.001653700415422e-07,2.886505004913664e-05,4.060524991320203e-06,9.800307524331498e-06,3.734471637969843e-05,2.9078807393151905e-06,9.797980661330086e-07,1.4108456708342772e-06,1.4611097922469385e-06,1.3475722369512886e-05,1.8254120986963735e-05,1.1409648937740807e-06,0.00011150721844621518
26,7.452249786926545e-07,6.626822115505947e-07,9.531881707582423e-07,7.992674613879973e-07,2.8747416766516884e-05,4.097003825862543e-06,1.0089288353493934e-05,3.7128675930109655e-05,2.983401502137061e-06,9.94147582645612e-07,1.4497056655388942e-06,1.4980790167888448e-06,1.3517754814953216e-05,1.7248577938996656e-05,1.101698799790235e-06,0.00010463358160233343
27,7.562613497582639e-07,6.803615964212633e-07,9.473140765353312e-07,7.975617964839849e-07,2.871091184781637e-05,4.124593364953779e-06,1.0366024474674532e-05,3.6907909767909917e-05,3.0559913132480813e-06,1.0092425635636601e-06,1.4854751455044875e-06,1.53858513272334e-06,1.3599033491011586e-05,1.6250617697399308e-05,1.062910238461699e-06,9.765537762938418e-05
28,7.658115879224053e-07,6.974666344393779e-07,9.391712497123142e-07,7.952799377358693e-07,2.8770657367582146e-05,4.143162883828665e-06,1.063293831377281e-05,3.669763578397676e-05,3.1235999964952183e-06,1.0251678432089343e-06,1.517836674844767e-06,1.583118698119654e-06,1.3724203373445744e-05,1.5268488490325196e-05,1.0254093553858662e-06,9.066372590170517e-05
29,7.736858471367261e-07,7.142244724889746e-07,9.286788748125019e-07,7.928174175295805e-07,2.8940654885792768e-05,4.1524141030415676e-06,1.0891385632997987e-05,3.651075289828203e-05,3.183632937719911e-06,1.0419328655465182e-06,1.5464378509317043e-06,1.6318586981813357e-06,1.3895028068279629e-05,1.4310225643777765e-05,9.900062171066826e-07,8.373650410666245e-05
30,7.798322917071288e-07,7.308105380572463e-07,9.157037080220837e-07,7.90680490200598e-07,2.9233362358490655e-05,4.152037591337412e-06,1.1140835272029208e-05,3.635571691094909e-05,3.2331107963889294e-06,1.0593939765935223e-06,1.5707987113191672e-06,1.6846325938454565e-06,1.4110325289787738e-05,1.3382531358000658e-05,9.574430337497725e-07,7.694313850629683e-05
31,7.842793003558641e-07,7.473437814105496e-07,9.001775500006707e-07,7.893663118158312e-07,2.965904248403759e-05,4.141966994878802e-06,1.137840831449666e-05,3.623549829256564e-05,3.2690115873447273e-06,1.077253911943174e-06,1.5903339172855322e-06,1.7408905919703976e-06,1.436624693302675e-05,1.2490411559933212e-05,9.28342597155641e-07,7.034725696713585e-05
