,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.1472528092738755e-07,1.0121784026650717e-07,-2.9994225669179903e-08,-2.51823611406e-07,1.790816744629336e-07,-1.0329752925229004e-07,2.5195689057138125e-07,1.8589031805429682e-08,5.031214852176702e-06,-4.5728758439781135e-08,-2.2298308023810713e-08,1.817211063354869e-05,1.173056391650392e-06,3.4942502166868885e-07,3.466142603499839e-07,2.5115706576999475e-07
1,1.7888216427186882e-07,1.5563986066968024e-07,3.195489283952325e-08,9.741719555121304e-08,2.6069206972876346e-07,5.0740674498564426e-08,2.976041031238106e-07,3.1721440365568276e-07,6.539405004828075e-06,5.987109648940714e-08,5.829056253848306e-08,2.2444929915740267e-05,1.4379784585970344e-06,4.3421479001557395e-07,3.872127508673572e-07,4.834596535655102e-07
2,2.406244776530668e-07,2.0902882579726628e-07,9.343827280683959e-08,4.398067878752629e-07,3.4121423224353835e-07,1.9966201979891035e-07,3.443072540563691e-07,6.054528237691044e-07,8.07588461380318e-06,1.6137085069880653e-07,1.3618066721586828e-07,2.650833673598606e-05,1.7096303747056718e-06,5.232715297062004e-07,4.3030960195956194e-07,7.016908476072638e-07
3,2.988861198658939e-07,2.604584391995815e-07,1.5444356344020197e-07,7.735493617264285e-07,4.2009683528805956e-07,3.4154309655815456e-07,3.915828222128727e-07,8.811902004947832e-07,9.619098518095124e-06,2.578042814865231e-07,2.1062274543409723e-07,3.0312522428699975e-05,1.987712363167544e-06,6.160593232361015e-07,4.752688733572248e-07,9.03291020243229e-07
4,3.52932390298695e-07,3.0903341094192943e-07,2.149724466925363e-07,1.0969690174473278e-06,4.96814533339029e-07,4.746404378818309e-07,4.390066404963484e-07,1.1424077160587005e-06,1.1146726378886571e-05,3.483352539461538e-07,2.8095718713269916e-07,3.3805699759170895e-05,2.271620628711551e-06,7.121686565161586e-07,5.2156069351258e-07,1.086308952775386e-06
5,4.0243411103705125e-07,3.539074804559327e-07,2.750130914954038e-07,1.4085401983359016e-06,5.709127562228241e-07,5.975102921986038e-07,4.86250337663706e-07,1.3870885584786454e-06,1.2637117525532191e-05,4.3228577178830363e-07,3.4655782550958254e-07,3.693394182682933e-05,2.5603895744555006e-06,8.112597921642619e-07,5.688368385075504e-07,1.2495016386264798e-06
6,4.4738379194715607e-07,3.9435021295795044e-07,3.345402469289145e-07,1.7068369934469477e-06,6.42064584841053e-07,7.09135234949087e-07,5.330726606132271e-07,1.6131665570968112e-06,1.4071738564163428e-05,5.091150008630573e-07,4.068406071897184e-07,3.964365398486433e-05,2.8526210744241628e-06,9.130074798249757e-07,6.168948526349948e-07,1.3922588358356847e-06
7,4.879261839561951e-07,4.2988512444448873e-07,3.935374227654872e-07,1.9904206417043255e-06,7.100913608923285e-07,8.089868414924838e-07,5.792628720930886e-07,1.8186364754338275e-06,1.5437076235018154e-05,5.783913778513781e-07,4.6134628146558674e-07,4.18874362351749e-05,3.1463872472679534e-06,1.0170800522690935e-06,6.655571697908103e-07,1.5143747587916675e-06
8,5.242535091294344e-07,4.6039420780266575e-07,4.520079265679938e-07,2.2578519156679695e-06,7.749110645517872e-07,8.969885299748542e-07,6.245762034297863e-07,2.0017558621892803e-06,1.672459092905422e-05,6.398031786775599e-07,5.098127236681207e-07,4.363183008425207e-05,3.4391969447457096e-06,1.1230897769645192e-06,7.145804149402101e-07,1.615878915883839e-06
9,5.566212100933147e-07,4.860782852332539e-07,5.09981588924316e-07,2.5079393689762248e-06,8.364802028102273e-07,9.734337357514353e-07,6.686961957861874e-07,2.1612263583894093e-06,1.792879014682959e-05,6.9323997846569e-07,5.521899519368883e-07,4.486270557530821e-05,3.7281127465494718e-06,1.2305047187528125e-06,7.636314611766015e-07,1.697149844350546e-06
10,5.853970216242271e-07,5.07328484384734e-07,5.675570884188253e-07,2.7400665198721636e-06,8.94804832089253e-07,1.038934401763765e-06,7.112149617690466e-07,2.2963706468911678e-06,1.9044556976349362e-05,7.388820030126655e-07,5.886091267721953e-07,4.558362376641353e-05,4.009956376235669e-06,1.3386019844168613e-06,8.122898249820155e-07,1.75917439045805e-06
11,6.110476377274739e-07,5.2465462779907e-07,6.249495913243423e-07,2.9543818045175343e-06,9.499511253778651e-07,1.094392625780592e-06,7.516156845252988e-07,2.4073310982859166e-06,2.0065220789242024e-05,7.771614675836265e-07,6.193119624976181e-07,4.58075751626784e-05,4.2814112408315216e-06,1.4464958484589561e-06,8.600964667797488e-07,1.8035482581888156e-06
12,6.340623355513425e-07,5.386883145617754e-07,6.824640397582899e-07,3.151798519535423e-06,1.0019759037192132e-06,1.1409280861643392e-06,7.892593440970828e-07,2.495192244806576e-06,2.098251943455517e-05,8.086135356437778e-07,6.445758215491689e-07,4.555026579113758e-05,4.5389058901807965e-06,1.553171506689642e-06,9.066825401626051e-07,1.8321417888170795e-06
13,6.548746882981355e-07,5.50160695019281e-07,7.40394916910684e-07,3.333858568240041e-06,1.0508629726123416e-06,1.1797347938774292e-06,8.233994270135034e-07,2.561882577629887e-06,2.178818506479209e-05,8.337678166744781e-07,6.646779553324952e-07,4.483226193234874e-05,4.778502686839765e-06,1.6575062004416382e-06,9.518872222718842e-07,1.8467958158318683e-06
14,6.738255063613578e-07,5.598374843026591e-07,7.989388337801296e-07,3.502491511008242e-06,1.0965562642645472e-06,1.2119279392159566e-06,8.532660754946944e-07,2.609833517922752e-06,2.247571540417338e-05,8.531383707627486e-07,6.79875368116332e-07,4.368676472074259e-05,4.996243529485376e-06,1.7583916779898543e-06,9.95740140749969e-07,1.8493001487429463e-06
15,6.911622033230104e-07,5.684735766298156e-07,8.581925752544062e-07,3.659663042267233e-06,1.139003642471537e-06,1.238462189968064e-06,8.782258151405122e-07,2.641533151447925e-06,2.3041273573168203e-05,8.672416143636432e-07,6.903976121788897e-07,4.216422020158073e-05,5.189062873920314e-06,1.854991056990584e-06,1.0383148685444442e-06,1.8415333167442622e-06
16,7.070571458874726e-07,5.767973118362528e-07,9.182305390080419e-07,3.806993766508468e-06,1.178098146494537e-06,1.2601140275455514e-06,8.979498662366127e-07,2.6591638222638683e-06,2.3483238585477802e-05,8.76569316838398e-07,6.965122156181032e-07,4.0329346052542246e-05,5.355801246757996e-06,1.9469436213139105e-06,1.07957701032534e-06,1.8255112198783483e-06
17,7.216232613625072e-07,5.854964613636822e-07,9.79173142510458e-07,3.945563288498334e-06,1.213565324659578e-06,1.2774698478059784e-06,9.125059247526198e-07,2.6644531655878632e-06,2.380041091229629e-05,8.815555775045708e-07,6.986264761744404e-07,3.825273557235623e-05,5.497682984480887e-06,2.0343323641478964e-06,1.119338490795152e-06,1.8032308635106857e-06
