,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,1.662823461031168e-07,3.085330780437816e-07,9.428700788477859e-08,6.900409490318166e-08,2.785230449476152e-07,2.040011681513216e-07,3.4980224706149525e-07,9.911046083759049e-07,1.3326446458245474e-06,3.902474415134056e-08,3.730063388254831e-07,1.05156012230256e-06,4.156631409758899e-07,-3.396820717005801e-08,4.017257144208267e-07,3.11962212306807e-07
1,2.1609906740342653e-07,4.6358919346312497e-07,1.8466111176093255e-07,1.2184397629036806e-07,3.2623283896572725e-07,2.7034067209189606e-07,4.1575131636725984e-07,1.9808567956766565e-06,1.6679247820304837e-06,1.2809809460926713e-07,5.998643610565716e-07,1.240790795195945e-06,7.49584893800982e-07,6.513084650655612e-07,5.656859022007004e-07,3.846965822814725e-07
2,2.661053550227412e-07,6.120337355123728e-07,2.7453717075559847e-07,1.7511220887926538e-07,3.732535189022918e-07,3.36169047266449e-07,4.809110816132497e-07,2.925501526961312e-06,1.998376683608883e-06,2.1513745341679265e-07,8.193045817830889e-07,1.4307205583051116e-06,1.0776550200199328e-06,1.30810054247188e-06,7.221621482054216e-07,4.646741106978521e-07
3,3.15033610725346e-07,7.529567141629792e-07,3.621582976725359e-07,2.2814274740900449e-07,4.1880797249481286e-07,4.0026966927778947e-07,5.440389619924967e-07,3.810023111472219e-06,2.317555004168116e-06,2.9872743020330826e-07,1.0285246381203737e-06,1.6187990836373646e-06,1.3964933722764963e-06,1.929042513965584e-06,8.70017583861821e-07,5.522840899770353e-07
4,3.6197291900071257e-07,8.855363038675098e-07,4.4586522064364136e-07,2.80477975627913e-07,4.622037162472938e-07,4.615349704462695e-07,6.039658984989467e-07,4.623160955616087e-06,2.618958883580353e-06,3.7805848381144336e-07,1.2251534117757674e-06,1.8024632351313704e-06,1.702991124474678e-06,2.5078630245270958e-06,1.0081853180204254e-06,6.481130804938769e-07
5,4.064273674517751e-07,1.0091097726851165e-06,5.24115542812911e-07,3.317977795635024e-07,5.02977077919666e-07,5.191109664966795e-07,6.597641668180204e-07,5.357907379103491e-06,2.8963953449498627e-06,4.5280710963419796e-07,1.4072675133584631e-06,1.979091368607747e-06,1.9946122415120612e-06,3.0394646960622545e-06,1.1356142603558375e-06,7.528793482683025e-07
6,4.482683330471512e-07,1.123148810632103e-06,5.956316719117667e-07,3.818187763005724e-07,5.409577214220846e-07,5.725040425450613e-07,7.108654079603138e-07,6.0106310725051736e-06,3.144628378592215e-06,5.228963117925688e-07,1.5733519657963496e-06,2.1460067841046064e-06,2.269398713552451e-06,3.519924631405168e-06,1.2512266825337093e-06,8.672969841790592e-07
7,4.876200847477304e-07,1.2272142008483659e-06,6.596477584862774e-07,4.302582827874443e-07,5.761889203692924e-07,6.215392636542907e-07,7.569965572509227e-07,6.579469487931129e-06,3.3601678017320576e-06,5.883655463205326e-07,1.7223608976609779e-06,2.3006795270442814e-06,2.525620476152381e-06,3.946404249191423e-06,1.3539750480679759e-06,9.919995098650714e-07
8,5.247151932971136e-07,1.3210645337416516e-06,7.160690763727772e-07,4.768748375029913e-07,6.088049971347985e-07,6.661811171287755e-07,7.98034055075279e-07,7.062992295423153e-06,3.541712886623293e-06,6.493348327670902e-07,1.853892879434202e-06,2.4411256439609023e-06,2.761392031582091e-06,4.316939819322976e-06,1.443036641848746e-06,1.1275157061696916e-06
9,5.597776443390089e-07,1.4048734068632553e-06,7.653956843013094e-07,5.215237436310453e-07,6.389760099489715e-07,7.063603554142814e-07,8.339397825512028e-07,7.459944816223384e-06,3.6897984673395483e-06,7.059945666991908e-07,1.968330134766131e-06,2.5661714511543586e-06,2.9745371914625384e-06,4.630364785629078e-06,1.51802820208567e-06,1.2742373139443796e-06
10,5.92975296392446e-07,1.4793631110772688e-06,8.084472446682955e-07,5.641453817329809e-07,6.669006864305501e-07,7.419233121645047e-07,8.647405844939123e-07,7.77005115663556e-06,3.8058883821079042e-06,7.586164716661393e-07,2.066778405825612e-06,2.6753143202105418e-06,3.1628177516244337e-06,4.886623175071053e-06,1.5790904173464328e-06,1.4324252349916682e-06
