,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,-2.3816327537461514e-08,1.3859820186419092e-06,1.2408102909767863e-07,2.778933239334166e-06,2.6879871992906865e-07,1.3368969860791215e-07,5.623959509733395e-08,9.257329212886563e-08,-4.09266052856952e-08,5.330493833676595e-07,2.1057859630013303e-07,1.687189405929787e-07,1.9191894564010224e-07,2.190115531026881e-07,1.609358699442446e-08,2.0617500593596346e-07
1,8.499567091301517e-08,1.5006513414951787e-06,2.0108540857700057e-07,2.9771060387517823e-06,3.440595628810493e-07,2.001036694297616e-07,1.6073237858159464e-07,2.0876652871971163e-07,2.7573406870666803e-07,6.615724315752618e-07,2.794998513483774e-07,3.072275511294878e-07,2.9458581758507743e-07,2.9336346000745297e-07,1.0126744243897504e-07,3.535340545445562e-07
2,1.919750611416043e-07,1.6180133459302144e-06,2.783245209083505e-07,3.2007927947887213e-06,4.193309689781148e-07,2.656043213457335e-07,2.6220355343466785e-07,3.2124411889073375e-07,5.739551567437155e-07,7.915436272946146e-07,3.482602271949511e-07,4.453805782058393e-07,3.9348457621292347e-07,3.639794925923406e-07,1.8373441091855387e-07,5.009451338370284e-07
3,2.958717129840635e-07,1.736357437989358e-06,3.545739291600386e-07,3.4500769130403935e-06,4.937937717479417e-07,3.293109440725387e-07,3.5943021705679957e-07,4.2866204714096417e-07,8.516549541318865e-07,9.203585019867536e-07,4.1625943676835943e-07,5.823641923884572e-07,4.870305233392054e-07,4.30760725452337e-07,2.6286722191051775e-07,6.455215449291858e-07
4,3.9562156460968436e-07,1.8539104271428184e-06,4.2869801289614234e-07,3.7254863049021096e-06,5.666275847230947e-07,3.9073097202979823e-07,4.51253325284373e-07,5.300279788643778e-07,1.107087840866936e-06,1.045612268654063e-06,4.830679255514116e-07,7.174765056535004e-07,5.73814669098482e-07,4.935940710528471e-07,3.380205077383688e-07,7.845629404925445e-07
5,4.904354870308685e-07,1.9688586119103586e-06,4.997335425885001e-07,4.027904601748325e-06,6.370206918357153e-07,4.4967288009811907e-07,5.36647504250964e-07,6.247668779594675e-07,1.3387598747413539e-06,1.1652436956305117e-06,5.483765386489971e-07,8.500598261292928e-07,6.527268309109099e-07,5.523702854049e-07,4.0855844858528006e-07,9.157477856843087e-07
6,5.798349483010412e-07,2.0794151945145384e-06,5.669655835133136e-07,4.358276231954149e-06,7.042090160574185e-07,5.060651385890557e-07,6.14790342386658e-07,7.126339723227612e-07,1.5453917292318046e-06,1.2776976187673385e-06,6.119094752864488e-07,9.794341708353021e-07,7.230547956108245e-07,6.069756531761294e-07,4.7395140984492527e-07,1.0373511087119266e-06
7,6.636034014826149e-07,2.183928687061297e-06,6.299715837550979e-07,4.717250352727211e-06,7.675665754175278e-07,5.598297759956683e-07,6.851187503071726e-07,7.935263312088675e-07,1.725957432560995e-06,1.3820470579684394e-06,6.733451298673554e-07,1.104870976306246e-06,7.845120928230619e-07,6.57253393120689e-07,5.338950012324131e-07,1.1483811764404986e-06
8,7.416743759612126e-07,2.280973725572143e-06,6.886211838453282e-07,5.104849593904324e-06,8.266424999899251e-07,6.108737058439553e-07,7.473650850196568e-07,8.673556986300435e-07,1.8796856585308568e-06,1.4779890966180773e-06,7.322668995311953e-07,1.2255589872743704e-06,8.371855767522477e-07,7.029881770448525e-07,5.883570687044184e-07,1.2485363973903865e-06
9,8.140627607963209e-07,2.3693310505931595e-06,7.430190736143893e-07,5.520202068027291e-06,8.810732787947412e-07,6.591570588890472e-07,8.015663377773524e-07,9.340800709895404e-07,2.0061373399054314e-06,1.5656672048404565e-06,7.881710068127941e-07,1.3405796790423817e-06,8.814565616994164e-07,7.439661789724748e-07,6.375457092223989e-07,1.337972845399496e-06
10,8.80872579788836e-07,2.4478194661736635e-06,7.933919716164663e-07,5.961423421750968e-06,9.304897986961396e-07,7.047279370885752e-07,8.480191415443555e-07,9.938154304302847e-07,2.105547972939074e-06,1.6453745251729205e-06,8.405211478831123e-07,1.4489872404588095e-06,9.179307852506194e-07,7.801168773637985e-07,6.818778118198923e-07,1.4170074063977308e-06
11,9.422700176898382e-07,2.5151267021588855e-06,8.399755628636997e-07,6.425676173415747e-06,9.745638714585301e-07,7.476643983162567e-07,8.87160560684732e-07,1.0469018386220436e-06,2.1791428272583582e-06,1.7173068967691888e-06,8.887886482296731e-07,1.5500013320943215e-06,9.473474232391589e-07,8.116241244439381e-07,7.219539360747379e-07,1.485960388509408e-06
12,9.983944400254817e-07,2.5698730351229742e-06,8.829769958198857e-07,6.909224972225411e-06,1.0131658722655374e-06,7.87998942264792e-07,9.194436678745378e-07,1.093879332492624e-06,2.229014714637853e-06,1.7814802415320987e-06,9.324563145940072e-07,1.6431924418921917e-06,9.704718627443392e-07,8.388789191554445e-07,7.584757621252754e-07,1.5451978545430348e-06
13,1.0493001276530167e-06,2.6109268869006846e-06,9.226034610360009e-07,7.407284195822817e-06,1.0464844784916119e-06,8.256947677171544e-07,9.452828693252274e-07,1.135406045217051e-06,2.257695492564515e-06,1.8377358309574858e-06,9.710423942665688e-07,1.7285594309743552e-06,9.880414565206383e-07,8.623203570725347e-07,7.921212255655809e-07,1.5952246257190082e-06
14,1.0949356036501645e-06,2.6377372069184986e-06,9.590774279130486e-07,7.913684100063297e-06,1.0749960404342388e-06,8.606431610499584e-07,9.650473129873308e-07,1.1721827963716345e-06,2.2678129039528376e-06,1.8857583613865709e-06,1.0041976378063066e-06,1.8065032447501477e-06,1.0007948155557467e-06,8.823306691440981e-07,8.234658126411066e-07,1.6366824780958317e-06
15,1.1351106724216408e-06,2.6504552925522493e-06,9.926056682181758e-07,8.42056750924357e-06,1.0993082709636653e-06,8.926542682089932e-07,9.79100812414816e-07,1.204905608679771e-06,2.2619556685016542e-06,1.925158450117601e-06,1.031849416017434e-06,1.8776957521148321e-06,1.0095272179596733e-06,8.99267605960459e-07,8.530092306853386e-07,1.6702306483440723e-06
16,1.169499856687927e-06,2.649807579566641e-06,1.0233268825458847e-06,8.918351535643763e-06,1.1200142001168288e-06,9.214649526477e-07,9.878868434398798e-07,1.234213582904009e-06,2.2426326099664e-06,1.9555811895781176e-06,1.0542871871265018e-06,1.9428342403376514e-06,1.0150847466650976e-06,9.135347026210394e-07,8.812715430005141e-07,1.6963879834279044e-06
17,1.197771090512181e-06,2.6368547497986705e-06,1.0512598651137313e-06,9.396132259595036e-06,1.137636388195898e-06,9.46812938391373e-07,9.919466317969422e-07,1.2606463069015845e-06,2.212218866347036e-06,1.9767333140208527e-06,1.07209225657491e-06,2.002391856199187e-06,1.0182941600634771e-06,9.255500425410007e-07,9.088365743623058e-07,1.7155047573842194e-06
18,1.219811118209727e-06,2.612802644859852e-06,1.0762653290134143e-06,9.842594744831907e-06,1.1526086974201053e-06,9.685874529675498e-07,9.918341071852098e-07,1.2846515004315582e-06,2.1728742568799658e-06,1.988476426899873e-06,1.0859656546670253e-06,2.056511856923177e-06,1.0199156551612574e-06,9.356580642655764e-07,9.362872723223713e-07,1.7279771424342038e-06
19,1.2358862375341064e-06,2.578919643359898e-06,1.0980305633458126e-06,1.024734847429388e-05,1.1652497170046484e-06,9.869494182603027e-07,9.880465028924428e-07,1.3065996673459194e-06,2.126520286026908e-06,1.9911630421248697e-06,1.0966046176280232e-06,2.1050806512879567e-06,1.020665089459737e-06,9.44115940419989e-07,9.641114588852408e-07,1.7345528408038287e-06
20,1.246587270324141e-06,2.5365090023697773e-06,1.1160955754927192e-06,1.0602496655147738e-05,1.1757466014852675e-06,1.002294573990708e-06,9.810104869422978e-07,1.3267637465445525e-06,2.074954992571674e-06,1.985946564904074e-06,1.10465623085856e-06,2.147872853446393e-06,1.021255290069827e-06,9.511445472133633e-07,9.926526312085779e-07,1.7364313931859026e-06
21,1.2525979483421037e-06,2.486865648639338e-06,1.1299791901336083e-06,1.0903997175354146e-05,1.1841429390795906e-06,1.0150887469298407e-06,9.710565172812385e-07,1.3453185122310122e-06,2.020003861715365e-06,1.9747003936720456e-06,1.1106787713123669e-06,2.18460126716443e-06,1.0223771022425886e-06,9.569756265921692e-07,1.0221092063973475e-06,1.735101222909133e-06
22,1.2545087332988453e-06,2.4311863873378132e-06,1.1394088162923236e-06,1.1152084165772104e-05,1.1903391081827519e-06,1.0257283422976896e-06,9.584055280520925e-07,1.3624180521675003e-06,1.9635621412048637e-06,1.9596333290879376e-06,1.1150964940313505e-06,2.2149004062750487e-06,1.0246227449785937e-06,9.618860468102713e-07,1.052552684415073e-06,1.7321167636498564e-06
23,1.2528093216436586e-06,2.3704554442006657e-06,1.1445046888431288e-06,1.135035785094848e-05,1.1941552418095648e-06,1.0345132125920952e-06,9.432531876247721e-07,1.3783379591949397e-06,1.9075619242220125e-06,1.9429264344406545e-06,1.118177078077546e-06,2.238380554947787e-06,1.028433264385496e-06,9.662068301846754e-07,1.0839381911727293e-06,1.7289472665176282e-06
24,1.2479482138712844e-06,2.305337908363649e-06,1.145770673443056e-06,1.150396780442818e-05,1.1954174593987386e-06,1.0416950889558094e-06,9.259205341622922e-07,1.3936012320418194e-06,1.8539463367851029e-06,1.9265283557235636e-06,1.120036257025348e-06,2.2546875573646242e-06,1.0341031177749055e-06,9.703118449547953e-07,1.1161260852345592e-06,1.7268964514571141e-06
25,1.2403351277331033e-06,2.236108998173583e-06,1.1439166413710886e-06,1.1617753152024698e-05,1.193967501096212e-06,1.0475308222037454e-06,9.069454775845403e-07,1.4089846525826852e-06,1.8046253815792567e-06,1.912067278753984e-06,1.120656067582999e-06,2.263541239862719e-06,1.0417995773390906e-06,9.746261373734511e-07,1.1489221397215085e-06,1.7270797494467435e-06
26,1.2303332173784168e-06,2.162694900701499e-06,1.1396544430813324e-06,1.1695214790951719e-05,1.189627734727477e-06,1.05229261693872e-06,8.870335519298938e-07,1.425396652194268e-06,1.7613749753144417e-06,1.900854392673116e-06,1.119934644813755e-06,2.2648724225666047e-06,1.051560246419727e-06,9.796470901279365e-07,1.1820763924905991e-06,1.7304008216048837e-06
27,1.218284685854963e-06,2.084889759408854e-06,1.1335829255259459e-06,1.1738706147616982e-05,1.1822536008432562e-06,1.0562318675030097e-06,8.669041420217748e-07,1.4437423235268815e-06,1.7257215756919858e-06,1.8939472923722464e-06,1.1177730343561536e-06,2.2590026214503644e-06,1.0632883652412588e-06,9.859314894682605e-07,1.2152452522983742e-06,1.7374917625657202e-06
