,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
0,9.841512415147234e-06,2.655907502387464e-07,5.174651508663617e-07,-1.016476963255112e-06,8.945825715971222e-08,5.2155023080911165e-08,3.2543650814464144e-08,-1.3762375469569717e-07,2.689705832337195e-07,2.1105112333675227e-07,4.624167824298405e-07,1.326305784114421e-05,3.928582255299004e-07,9.2685464803113e-08,-5.430213345474966e-09,2.5312766018188357e-07
1,1.2593520139542065e-05,1.1128193923177663e-06,6.260127696881187e-07,1.4722599138396426e-06,1.9685049927874878e-07,1.1722911693084661e-07,7.191736068823414e-08,-4.0695908446042964e-08,1.9175667008841656e-06,7.810678942038391e-07,1.195753296223591e-06,1.6761331586894753e-05,4.6434485769016957e-07,1.3987778973010966e-07,1.0126813793640914e-07,3.7370711697883476e-07
2,1.5290039401307447e-05,1.9512030579948656e-06,7.352573064314754e-07,3.874517731871693e-06,3.013916838064699e-07,1.8116699719630633e-07,1.1228766312814277e-07,5.25799177446258e-08,3.502584071941928e-06,1.332025908287402e-06,1.893558695760927e-06,2.025715424927683e-05,5.35541515118607e-07,1.874608103792642e-07,2.0551567508350896e-07,4.918756766955905e-07
3,1.7919227747790955e-05,2.7768959006577672e-06,8.429614430053227e-07,6.136996969076597e-06,4.0087408593690067e-07,2.429883780195438e-07,1.5284704755496117e-07,1.4117648127678844e-07,5.005034925339106e-06,1.8601752606140883e-06,2.545891303324624e-06,2.366263925464995e-05,6.053854421269951e-07,2.3439899284897303e-07,3.0553279321462526e-07,6.071989156195048e-07
4,2.0469326944787117e-05,3.58616267398977e-06,9.475100786970006e-07,8.21456247161218e-06,4.936068565663116e-07,3.018447890978768e-07,1.9296382505781125e-07,2.2428628991801038e-07,6.407367606945222e-06,2.3615969532745914e-06,3.143298787449215e-06,2.6909369404851024e-05,6.731055072968748e-07,2.797618475853182e-07,4.0008188016120224e-07,7.192623606573034e-07
5,2.2928315027979514e-05,4.375065506092796e-06,1.0477529356150573e-06,1.0074110224802239e-05,5.785341459119069e-07,3.5708123397269245e-07,2.3230145742570576e-07,3.013843287270862e-07,7.694350023683289e-06,2.8322346860410155e-06,3.677292435200635e-06,2.9951458799077162e-05,7.381749243612848e-07,3.2283675789990833e-07,4.884760560211893e-07,8.27666546301692e-07
6,2.5283026754732176e-05,5.139215421189278e-06,1.1427488862277525e-06,1.169746933476507e-05,6.551957195504497e-07,4.0828058681982716e-07,2.7084799507629766e-07,3.7223712439423317e-07,8.853957850667885e-06,3.2682947624068257e-06,4.141129116808333e-06,3.2766740772597036e-05,8.001586478077818e-07,3.632439392036524e-07,5.704474853439102e-07,9.320553385085593e-07
7,2.751792741489285e-05,5.873605664002404e-06,1.2316810015418148e-06,1.3082115419369592e-05,7.235687814877368e-07,4.5529242360202565e-07,3.088316396926571e-07,4.3682978608015705e-07,9.878078480787603e-06,3.6669614462397073e-06,4.5306342741004e-06,3.5354880321697145e-05,8.58575124328535e-07,4.009356171065484e-07,6.459619786074805e-07,1.0321175027041637e-06
8,2.961457589664386e-05,6.572537933007187e-06,1.3138343217326978e-06,1.4239147725225199e-05,7.838584378057867e-07,4.982245820261625e-07,3.4658248759631913e-07,4.95265884789176e-07,1.0762940366914355e-05,4.027108959807171e-06,4.844647656315926e-06,3.773063214538425e-05,9.128653586310378e-07,4.3607796429477646e-07,7.150926612912385e-07,1.127553448727605e-06
9,3.155324393236123e-05,7.229910801635687e-06,1.3884889078834111e-06,1.5189416485202954e-05,8.363197607458844e-07,5.373551717610133e-07,3.844253308410527e-07,5.477428967265433e-07,1.1509251060340273e-05,4.349717277722065e-06,5.084957673311895e-06,3.991461857286371e-05,9.62436575133732e-07,4.689253736127639e-07,7.780047704228498e-07,1.2180705821279014e-06
10,3.3316510766637546e-05,7.840039331937295e-06,1.4548018044556677e-06,1.5959592001665216e-05,8.811949299357786e-07,5.730253650484604e-07,4.226334975819868e-07,5.946112762615515e-07,1.2122049921099738e-05,4.637864884523867e-06,5.255855530141593e-06,4.192591890476365e-05,1.0067040628380414e-06,4.997345866493189e-07,8.349809414073699e-07,1.3034668495899432e-06
11,3.489298108083678e-05,8.39881942939923e-06,1.5118151413795204e-06,1.657943920420026e-05,9.187634189696229e-07,6.055936075285423e-07,4.6141292847634923e-07,6.364038828446473e-07,1.2610241432296606e-05,4.896306300592655e-06,5.363370734212332e-06,4.377813943093084e-05,1.0451478537769592e-06,5.287000231506036e-07,8.86403141198027e-07,1.3837458064979568e-06
12,3.627936513967779e-05,8.904832483798371e-06,1.5586718783094737e-06,1.708034326105782e-05,9.494014511849517e-07,6.354082489754215e-07,5.008912144405643e-07,6.737637515234842e-07,1.2985792927261843e-05,5.130772762932813e-06,5.4142446802899e-06,4.547791467182481e-05,1.0774050932528313e-06,5.559125506195029e-07,9.326807575552303e-07,1.4590938594112938e-06
13,3.747975830576082e-05,9.35985845997694e-06,1.594960440737372e-06,1.7494459449004398e-05,9.73567258145536e-07,6.627522137983303e-07,5.411076959668813e-07,7.073423238761631e-07,1.3262737882132717e-05,5.3471765737230306e-06,5.414974682735498e-06,4.702427763295588e-05,1.1033491464551776e-06,5.813483016335882e-07,9.741710450891574e-07,1.5297199295738495e-06
14,3.850185119664309e-05,9.768463369273948e-06,1.6209447729268258e-06,1.785394209996554e-05,9.9172626825655e-07,6.87806804904777e-07,5.820070401180207e-07,7.377557932100596e-07,1.3456140134792477e-05,5.550915767265013e-06,5.371389524403272e-06,4.8408131768952854e-05,1.1231472793464377e-06,6.048856098956037e-07,1.0111449743577772e-06,1.5957513211898287e-06
15,3.935180144396177e-05,1.0136906829181144e-05,1.6374874597913517e-06,1.8190044452272674e-05,1.0042779449166378e-06,7.106780818534408e-07,6.234507581214869e-07,7.65575428681144e-07,1.3580922372285201e-05,5.746455530477126e-06,5.288833074206367e-06,4.961296272392487e-05,1.137310701412693e-06,6.263738755173251e-07,1.0438100851460726e-06,1.6572602022823786e-06
16,4.0031349320561094e-05,1.047188702883595e-05,1.6457260937439739e-06,1.8532139880167844e-05,1.0115476846044374e-06,7.31453783384671e-07,6.652554255943089e-07,7.913039995926256e-07,1.3650599827521825e-05,5.937162880675933e-06,5.17257434449509e-06,5.0618579815749194e-05,1.1466680980600467e-06,6.457605435078535e-07,1.0724185678678695e-06,1.7143539094642264e-06
17,4.0539228936905375e-05,1.0779425960075336e-05,1.6467986584342508e-06,1.8906783798912687e-05,1.0138751692876079e-06,7.502235187492555e-07,7.07236618639794e-07,8.153616044864034e-07,1.367652542108773e-05,6.125248815275063e-06,5.028092706688249e-06,5.1406778946036066e-05,1.1522099098813873e-06,6.631797299002838e-07,1.0974390693310533e-06,1.7672402536699694e-06
18,4.0874918784191674e-05,1.1063992631920988e-05,1.6418227589972196e-06,1.9336883691776688e-05,1.0117250911945792e-06,7.670584301499694e-07,7.49218412612978e-07,8.380939905846499e-07,1.3667957486303724e-05,6.311751207349457e-06,4.861125607611306e-06,5.196587311146932e-05,1.1548976150591734e-06,6.789132055855535e-07,1.1196175713485394e-06,1.8161881885996826e-06
19,4.104165201353189e-05,1.1327938205650537e-05,1.632005565134955e-06,1.98410439514052e-05,1.0056925988735358e-06,7.820081093347404e-07,7.909886539339891e-07,8.597573808790126e-07,1.3632296563185512e-05,6.496623031502902e-06,4.677436626192291e-06,5.2293284878156345e-05,1.155563804027136e-06,6.933041021077441e-07,1.1398421976689592e-06,1.8613994667166047e-06
20,4.1047689376809396e-05,1.1571359291544185e-05,1.6186734767174706e-06,2.0433148058928964e-05,9.96387778814676e-07,7.951223127120522e-07,8.322349695705424e-07,8.804674928998948e-07,1.3574891489801636e-05,6.67907244649014e-06,4.482401742099332e-06,5.239712170559719e-05,1.1548913498422745e-06,7.067164038453693e-07,1.1589447727639166e-06,1.9028829163037247e-06
